"Date","Month","WaterYear","MonthDay","Time","Facility","Study","AcreFeet","MinutesPumping","SampleTimeLength","PrimaryDepth","PrimaryFlow","BayPump1","BayPump2","BayPump3","BayPump4","BayPump5","BuildingCode","FL","LengthFrequency","AdClip","Bay1","Bay2","Bay3","Bay4","Bay5","TotalWidth","Race","Salvage","Encounter","Entrain","Release","Loss","SampleDateTime","duplicateID","ArchiveID","LAD_KevinReece","GeneticAssignment","PosProb1","Group","Salvage_KevinReece","Loss_KevinReece"
"3/14/2011",3,2011,"14-Mar","21:00:00","SWP",0,7751,120,30,19.1,3765,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",122,1,FALSE,0,21,43,0,0,64,"W",1,1.33988559025,5.35954236,1,4.35954236,2011-03-14 21:00:00,1,"U110238SWP","Winter","Winter",0.923084,"Winter","4","17.440000000000001"
"3/14/2011",3,2011,"14-Mar","21:00:00","SWP",0,7751,120,30,19.1,3765,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",137,1,FALSE,0,21,43,0,0,64,"W",1,1.33988559025,5.35954236,1,4.35954236,2011-03-14 21:00:00,1,"U110237SWP","Winter","Winter",1,"Winter","4","17.440000000000001"
"3/14/2011",3,2011,"14-Mar","21:00:00","SWP",0,7751,120,30,19.1,3765,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",151,1,FALSE,0,21,43,0,0,64,"W",1,1.33988559025,5.35954236,1,4.35954236,2011-03-14 21:00:00,1,"U110236SWP","Winter","Winter",1,"Winter","4","17.440000000000001"
"3/14/2011",3,2011,"14-Mar","4:00:00","CVP",0,7376,120,30,18.6,3906,TRUE,TRUE,TRUE,TRUE,FALSE,"F",135,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,1.87068864733333,2.20081017333333,1.33333333333333,0.86747684,2011-03-14 04:00:00,1,"U110274CVP","Winter","Winter",0.999997,"Winter","4","2.88"
"3/14/2011",3,2011,"14-Mar","10:00:00","CVP",0,7376,120,30,18.2,3058,TRUE,TRUE,TRUE,TRUE,FALSE,"F",140,1,FALSE,21,21,43,43,0,84,"W",4,5.849534052,6.881804767,4,2.881804767,2011-03-14 10:00:00,1,"U110277CVP","Winter","Winter",1,"Winter","4","2.88"
"3/14/2011",3,2011,"14-Mar","14:00:00","CVP",0,7376,120,30,19.6,3293,TRUE,TRUE,TRUE,TRUE,FALSE,"F",141,2,FALSE,21,21,43,43,0,84,"W",2.66666666666667,3.89973565,4.58792429333333,2.66666666666667,1.921257628,2011-03-14 14:00:00,1,"U110278CVP","Winter","Winter",0.997712,"Winter","4","2.88"
"3/14/2011",3,2011,"14-Mar","5:00:00","SWP",0,7751,120,30,19.2,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",122,1,FALSE,21,21,43,0,0,85,"W",4,5.491787557,21.96715023,4,17.96715023,2011-03-14 05:00:00,1,"U110233SWP","Winter","Winter",1,"Winter","4","17.96"
"3/14/2011",3,2011,"14-Mar","11:00:00","SWP",0,7751,120,30,19.4,3765,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",119,1,FALSE,0,21,43,0,0,64,"W",4,5.379419453,21.51767781,4,17.51767781,2011-03-14 11:00:00,1,"U110234SWP","Winter","Winter",1,"Winter","4","17.52"
"3/14/2011",3,2011,"14-Mar","13:00:00","SWP",0,7751,120,30,19.4,3765,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",132,1,FALSE,0,21,43,0,0,64,"W",4,5.379419453,21.51767781,4,17.51767781,2011-03-14 13:00:00,1,"U110235SWP","Winter","Winter",1,"Winter","4","17.52"
"3/15/2011",3,2011,"15-Mar","3:00:00","SWP",0,5533,120,30,19.3,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",133,1,FALSE,0,21,43,0,0,64,"W",4,5.502772882,22.01109153,4,18.01109153,2011-03-15 03:00:00,1,"U110242SWP","Winter","Winter",1,"Winter","4","17.440000000000001"
"3/15/2011",3,2011,"15-Mar","10:00:00","SWP",9999,5533,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,"NS",131,1,FALSE,0,0,0,0,0,0,"W",0.142857142857143,NA,NA,0.142857142857143,0.618571428571429,2011-03-15 10:00:00,1,"U110243SWP","Winter","Winter",0.999994,"Winter","1","4.33"
"3/15/2011",3,2011,"15-Mar","2:00:00","CVP",0,6992,120,30,18.2,3058,TRUE,TRUE,TRUE,TRUE,FALSE,"F",130,1,FALSE,21,21,43,43,0,84,"W",2,2.924767026,3.4409023835,2,1.4409023835,2011-03-15 02:00:00,1,"U110282CVP","Winter","Winter",1,"Winter","4","2.88"
"3/15/2011",3,2011,"15-Mar","4:00:00","CVP",0,6992,120,30,18.6,3125,TRUE,TRUE,TRUE,TRUE,FALSE,"F",134,1,FALSE,21,21,43,43,0,84,"W",2,2.9248001205,3.440941318,2,1.440941318,2011-03-15 04:00:00,1,"U110285CVP","Winter","Winter",1,"Winter","4","2.88"
"3/15/2011",3,2011,"15-Mar","4:00:00","CVP",0,6992,120,30,18.6,3125,TRUE,TRUE,TRUE,TRUE,FALSE,"F",142,1,FALSE,21,21,43,43,0,84,"W",2,2.9248001205,3.440941318,2,1.440941318,2011-03-15 04:00:00,1,"U110284CVP","Winter","Winter",1,"Winter","4","2.88"
"3/15/2011",3,2011,"15-Mar","16:00:00","CVP",0,6992,120,30,20.2,3394,TRUE,TRUE,TRUE,TRUE,FALSE,"F",136,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,1.94984896066667,2.293939954,1.33333333333333,0.960606620666667,2011-03-15 16:00:00,1,"U110288CVP","Winter","Winter",0.994594,"Winter","4","2.88"
"3/15/2011",3,2011,"15-Mar","16:00:00","CVP",0,6992,120,30,20.2,3394,TRUE,TRUE,TRUE,TRUE,FALSE,"F",150,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,1.94984896066667,2.293939954,1.33333333333333,0.960606620666667,2011-03-15 16:00:00,1,"U110289CVP","Winter","Winter",1,"Winter","4","2.88"
"3/16/2011",3,2011,"16-Mar","9:00:00","SWP",0,6613,120,30,19.4,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",133,1,FALSE,0,21,43,0,0,64,"W",4,5.508980601,22.0359224,4,18.0359224,2011-03-16 09:00:00,1,"U110245SWP","Winter","Winter",1,"Winter","4","18.04"
"3/16/2011",3,2011,"16-Mar","15:00:00","SWP",0,6613,120,30,19.5,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",147,1,FALSE,0,21,43,0,0,64,"W",4,5.515138458,22.06055383,4,18.06055383,2011-03-16 15:00:00,1,"U110246SWP","Winter","Winter",0.999993,"Winter","4","17.440000000000001"
"3/16/2011",3,2011,"16-Mar","19:00:00","SWP",0,6613,120,30,19.3,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",124,1,FALSE,0,21,43,0,0,64,"W",4,5.502772882,22.01109153,4,18.01109153,2011-03-16 19:00:00,1,"U110247SWP","Winter","Winter",0.985447,"Winter","4","18.010000000000002"
"3/16/2011",3,2011,"16-Mar","21:00:00","SWP",0,6613,120,30,19.4,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",139,1,FALSE,0,21,43,0,0,64,"W",4,5.508980601,22.0359224,4,18.0359224,2011-03-16 21:00:00,1,"U110248SWP","Winter","Winter",1,"Winter","4","18.04"
"3/16/2011",3,2011,"16-Mar","4:00:00","CVP",0,6997,120,30,18.6,3125,TRUE,TRUE,TRUE,TRUE,FALSE,"F",110,1,FALSE,21,21,43,43,0,84,"W",4,5.849600241,6.881882636,4,2.881882636,2011-03-16 04:00:00,1,"U110290CVP","Winter","Winter",0.999638,"Winter","4","2.88"
"3/16/2011",3,2011,"16-Mar","12:00:00","CVP",0,6997,120,30,18.2,3058,TRUE,TRUE,TRUE,TRUE,FALSE,"F",131,1,FALSE,21,21,43,43,0,84,"W",4,5.849534052,6.881804767,4,2.881804767,2011-03-16 12:00:00,1,"U110291CVP","Winter","Winter",1,"Winter","4","2.88"
"3/17/2011",3,2011,"17-Mar","3:00:00","SWP",0,7352,120,30,19.4,3765,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",133,1,FALSE,0,21,43,0,0,64,"W",4,5.379419453,21.51767781,4,17.51767781,2011-03-17 03:00:00,1,"U110251SWP","Winter","Winter",0.999869,"Winter","4","17.52"
"3/17/2011",3,2011,"17-Mar","9:00:00","SWP",0,7352,120,30,19.4,3765,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",136,1,FALSE,0,21,43,0,0,64,"W",4,5.379419453,21.51767781,4,17.51767781,2011-03-17 09:00:00,1,"U110252SWP","Winter","Winter",0.998335,"Winter","4","17.52"
"3/17/2011",3,2011,"17-Mar","23:00:00","SWP",0,7352,120,30,19.3,3765,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",154,1,FALSE,0,21,43,0,0,64,"W",4,5.372846139,21.49138456,4,17.49138456,2011-03-17 23:00:00,1,"U110254SWP","Winter","Winter",1,"Winter","4","17.489999999999998"
"3/17/2011",3,2011,"17-Mar","8:00:00","CVP",0,6985,120,30,19.4,3259,TRUE,TRUE,TRUE,TRUE,FALSE,"F",138,1,FALSE,21,21,43,43,0,84,"W",4,5.849724435,6.882028747,4,2.882028747,2011-03-17 08:00:00,1,"U110295CVP","Winter","Winter",1,"Winter","4","2.88"
"3/18/2011",3,2011,"18-Mar","5:00:00","SWP",0,6617,120,30,19,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",150,1,FALSE,0,21,43,0,0,64,"W",4,5.483844418,21.93537767,4,17.93537767,2011-03-18 05:00:00,1,"U110258SWP","Winter","Winter",0.99994,"Winter","4","17.940000000000001"
"3/18/2011",3,2011,"18-Mar","11:00:00","SWP",0,6617,120,30,19,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",120,1,FALSE,0,21,43,0,0,64,"W",4,5.483844418,21.93537767,4,17.93537767,2011-03-18 11:00:00,1,"U110259SWP","Winter","Winter",0.999947,"Winter","4","17.940000000000001"
"3/18/2011",3,2011,"18-Mar","13:00:00","SWP",0,6617,120,30,19.4,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",139,1,FALSE,0,21,43,0,0,64,"W",2,2.7544903005,11.0179612,2,9.0179612,2011-03-18 13:00:00,1,"U110261SWP","Winter","Winter",1,"Winter","4","17.940000000000001"
"3/18/2011",3,2011,"18-Mar","13:00:00","SWP",0,6617,120,30,19.4,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",146,1,FALSE,0,21,43,0,0,64,"W",2,2.7544903005,11.0179612,2,9.0179612,2011-03-18 13:00:00,1,"U110260SWP","Winter","Winter",0.999992,"Winter","4","18.04"
"3/18/2011",3,2011,"18-Mar","4:00:00","CVP",0,7004,120,30,18.5,3108,TRUE,TRUE,TRUE,TRUE,FALSE,"F",135,1,FALSE,21,21,43,43,0,84,"W",2,2.924831822,3.4409786145,2,1.4409786145,2011-03-18 04:00:00,1,"U110298CVP","Winter","Winter",1,"Winter","4","2.88"
"3/19/2011",3,2011,"19-Mar","2:00:00","CVP",0,7001,120,30,18,3024,TRUE,TRUE,TRUE,TRUE,FALSE,"F",144,1,FALSE,21,21,43,43,0,84,"W",4,5.849663644,6.881957229,4,2.881957229,2011-03-19 02:00:00,1,"U110300CVP","Winter","Winter",0.999067,"Winter","4","2.88"
"3/19/2011",3,2011,"19-Mar","4:00:00","CVP",0,7001,120,30,19,3192,TRUE,TRUE,TRUE,TRUE,FALSE,"F",135,2,FALSE,21,21,43,43,0,84,"W",4,5.849663645,6.88195723,4,2.8819572285,2011-03-19 04:00:00,1,"U110302CVP","Winter","Winter",0.999052,"Winter","4","2.88"
"3/19/2011",3,2011,"19-Mar","6:00:00","CVP",0,7001,120,30,19.7,3310,TRUE,TRUE,TRUE,TRUE,FALSE,"F",140,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,1.949847973,2.29393879166667,1.33333333333333,0.960605458333333,2011-03-19 06:00:00,1,"U110303CVP","Winter","Winter",0.999998,"Winter","4","2.88"
"3/19/2011",3,2011,"19-Mar","6:00:00","CVP",0,7001,120,30,19.7,3310,TRUE,TRUE,TRUE,TRUE,FALSE,"F",142,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,1.949847973,2.29393879166667,1.33333333333333,0.960605458333333,2011-03-19 06:00:00,1,"U110304CVP","Winter","Winter",0.998299,"Winter","4","2.88"
"3/19/2011",3,2011,"19-Mar","20:00:00","CVP",0,7001,120,30,20.4,3427,TRUE,TRUE,TRUE,TRUE,FALSE,"F",137,1,FALSE,21,21,43,43,0,84,"W",0.666666666666667,0.974953575833333,1.14700420683333,0.666666666666667,0.480337540166667,2011-03-19 20:00:00,1,"U110308CVP","Winter","Winter",0.999999,"Winter","4","2.88"
"3/19/2011",3,2011,"19-Mar","20:00:00","CVP",0,7001,120,30,20.4,3427,TRUE,TRUE,TRUE,TRUE,FALSE,"F",138,1,FALSE,21,21,43,43,0,84,"W",0.666666666666667,0.974953575833333,1.14700420683333,0.666666666666667,0.480337540166667,2011-03-19 20:00:00,1,"U110307CVP","Winter","Winter",1,"Winter","4","2.88"
"3/19/2011",3,2011,"19-Mar","20:00:00","CVP",0,7001,120,30,20.4,3427,TRUE,TRUE,TRUE,TRUE,FALSE,"F",141,1,FALSE,21,21,43,43,0,84,"W",0.666666666666667,0.974953575833333,1.14700420683333,0.666666666666667,0.480337540166667,2011-03-19 20:00:00,1,"U110310CVP","Winter","Winter",1,"Winter","4","2.88"
"3/20/2011",3,2011,"20-Mar","3:00:00","SWP",0,7352,120,30,19.6,3765,FALSE,FALSE,FALSE,TRUE,TRUE,"OS",136,1,FALSE,0,0,0,43,21,64,"W",4,5.392411999,21.56964799,4,17.56964799,2011-03-20 03:00:00,1,"U110036SWP","Winter","Winter",1,"Winter","4","17.57"
"3/20/2011",3,2011,"20-Mar","9:00:00","SWP",0,7352,120,30,19,3765,FALSE,FALSE,FALSE,TRUE,TRUE,"OS",134,1,FALSE,0,0,0,43,21,64,"W",2,2.676405319,10.705621275,2,8.705621275,2011-03-20 09:00:00,1,"U110040SWP","Winter","Winter",1,"Winter","4","17.41"
"3/20/2011",3,2011,"20-Mar","15:00:00","SWP",0,7352,120,30,19,3765,FALSE,FALSE,FALSE,TRUE,TRUE,"OS",125,1,FALSE,0,0,0,43,21,64,"W",4,5.352810638,21.41124255,4,17.41124255,2011-03-20 15:00:00,1,"U110042SWP","Winter","Winter",1,"Winter","4","17.41"
"3/20/2011",3,2011,"20-Mar","2:00:00","CVP",0,7028,120,30,17.5,2940,TRUE,TRUE,TRUE,TRUE,FALSE,"F",135,1,FALSE,21,21,43,43,0,84,"W",2,2.924831822,3.4409786145,2,1.4409786145,2011-03-20 02:00:00,1,"U110311CVP","Winter","Winter",1,"Winter","4","2.88"
"3/20/2011",3,2011,"20-Mar","8:00:00","CVP",0,7028,120,30,20.6,3461,TRUE,TRUE,TRUE,TRUE,FALSE,"F",107,1,FALSE,21,21,43,43,0,84,"S",2,2.924803198,3.440944939,2,1.440944939,2011-03-20 08:00:00,1,"U110315CVP","Spring","Winter",1,"Winter","4","2.88"
"3/21/2011",3,2011,"21-Mar","22:00:00","CVP",0,7066,120,30,21.3,3578,TRUE,TRUE,TRUE,TRUE,FALSE,"F",120,1,FALSE,21,21,43,43,0,84,"W",4,5.849774381,6.882087507,4,2.882087507,2011-03-21 22:00:00,1,"U110321CVP","Winter","Winter",0.999997,"Winter","4","2.88"
"3/21/2011",3,2011,"21-Mar","3:00:00","SWP",0,6608,120,30,19,3390,FALSE,FALSE,FALSE,TRUE,TRUE,"OS",108,1,FALSE,0,0,0,43,21,64,"S",4,5.483844418,21.93537767,4,17.93537767,2011-03-21 03:00:00,1,"U110046SWP","Spring","Winter",1,"Winter","4","17.940000000000001"
"3/22/2011",3,2011,"22-Mar","13:00:00","SWP",0,6888,120,30,18.9,3765,FALSE,FALSE,FALSE,TRUE,TRUE,"OS",136,1,FALSE,0,0,0,43,21,64,"W",4,5.346024839,21.38409935,4,17.38409935,2011-03-22 13:00:00,1,"U110049SWP","Winter","Winter",1,"Winter","4","17.38"
"3/22/2011",3,2011,"22-Mar","20:00:00","CVP",0,6952,120,30,19.5,3276,TRUE,TRUE,TRUE,TRUE,FALSE,"F",137,1,FALSE,21,21,43,43,0,84,"W",0.571428571428571,0.835666234857143,0.983136747,0.571428571428571,0.411708175571429,2011-03-22 20:00:00,1,"U110325CVP","Winter","Winter",1,"Winter","4","2.88"
"3/22/2011",3,2011,"22-Mar","4:00:00","CVP",0,6952,120,30,18.8,3158,TRUE,TRUE,TRUE,TRUE,FALSE,"F",130,1,FALSE,21,21,43,43,0,84,"W",2,2.924894553,3.4410524155,2,1.4410524155,2011-03-22 04:00:00,1,"U110323CVP","Winter","Winter",1,"Winter","4","2.88"
"3/23/2011",3,2011,"23-Mar","6:00:00","CVP",0,5492,120,30,19.4,3259,TRUE,TRUE,TRUE,TRUE,FALSE,"F",154,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,1.949908145,2.29400958233333,1.33333333333333,0.960676249,2011-03-23 06:00:00,1,"U110342CVP","Winter","Winter",1,"Winter","4","2.88"
"3/23/2011",3,2011,"23-Mar","8:00:00","CVP",0,5492,120,30,21.2,3562,TRUE,TRUE,TRUE,TRUE,FALSE,"F",124,1,FALSE,21,21,43,43,0,84,"W",0.666666666666667,0.974925398333333,1.14697105683333,0.666666666666667,0.480304390166667,2011-03-23 08:00:00,1,"U110348CVP","Winter","Winter",0.999999,"Winter","4","2.88"
"3/27/2011",3,2011,"27-Mar","23:59:00","SWP",0,8792,60,30,18.9,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",132,1,FALSE,21,21,43,0,0,85,"W",1,1.3681655595,5.47266224,1,4.472662238,2011-03-27 23:59:00,1,"U110265SWP","Winter","Winter",1,"Winter","2","8.9499999999999993"
"3/28/2011",3,2011,"28-Mar","1:00:00","SWP",0,6916,60,30,18.9,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",135,1,FALSE,0,21,43,0,0,64,"W",2,2.738715534,10.95486214,2,8.954862137,2011-03-28 01:00:00,1,"U110267SWP","Winter","Winter",1,"Winter","2","8.9499999999999993"
"3/28/2011",3,2011,"28-Mar","9:00:00","SWP",0,6916,120,30,18.8,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",126,1,FALSE,0,21,43,0,0,64,"W",4,5.470964715,21.88385886,4,17.88385886,2011-03-28 09:00:00,1,"U110272SWP","Winter","Winter",1,"Winter","4","17.88"
"3/29/2011",3,2011,"29-Mar","13:00:00","SWP",0,10921,120,30,19.7,5650,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",156,1,FALSE,21,21,43,0,0,85,"W",2,2.6199862155,10.47994486,2,8.47994486,2011-03-29 13:00:00,1,"U110057SWP","Winter","Winter",0.997233,"Winter","4","16.96"
"3/29/2011",3,2011,"29-Mar","8:00:00","SWP",9999,10921,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,"OS",147,1,FALSE,0,0,0,0,0,0,"W",0.125,NA,NA,0.125,0.54125,2011-03-29 08:00:00,1,"U110062SWP","Winter","Winter",0.98785,"Winter","1","4.33"
"2/16/2012",2,2012,"16-Feb","10:00:00","CVP",0,4681,85,30,17.9,2255,TRUE,TRUE,TRUE,TRUE,FALSE,"F",152,1,FALSE,21,21,43,43,0,84,"W",2.833333333,4.326792363,5.090343957,2.833333333,2.257010623,2012-02-16 10:00:00,1,"U120021CVP","Winter","Winter",1,"Winter","2.83","2.2599999999999998"
"2/18/2012",2,2012,"18-Feb","18:00:00","CVP",0,5010,120,30,19.9,2507,TRUE,TRUE,TRUE,TRUE,FALSE,"F",152,1,FALSE,21,21,43,43,0,84,"W",2,3.054199154,3.593175475,2,1.593175475,2012-02-18 18:00:00,1,"U120022CVP","Winter","Winter",0.999863,"Winter","4","3.19"
"2/23/2012",2,2012,"23-Feb","9:00:00","SWP",0,2184,120,30,19.6,1130,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",130,1,FALSE,0,21,0,0,0,21,"W",2,2.751191615,11.00476646,2,9.00476646,2012-02-23 09:00:00,1,"U120005SWP","Winter","Winter",1,"Winter","4","18.010000000000002"
"2/23/2012",2,2012,"23-Feb","9:00:00","SWP",0,2184,120,30,19.6,1130,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",141,1,FALSE,0,21,0,0,0,21,"W",2,2.751191615,11.00476646,2,9.00476646,2012-02-23 09:00:00,1,"U120004SWP","Winter","Winter",1,"Winter","4","18.010000000000002"
"2/24/2012",2,2012,"24-Feb","9:00:00","SWP",0,2184,120,30,19.3,1130,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",143,1,FALSE,0,21,0,0,0,21,"W",4,5.483744614,21.93497846,4,17.93497846,2012-02-24 09:00:00,1,"U120006SWP","Winter","Winter",1,"Winter","4","17.940000000000001"
"2/24/2012",2,2012,"24-Feb","13:00:00","SWP",0,2184,120,30,19.6,1130,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",144,1,FALSE,0,21,0,0,0,21,"W",2,2.751191615,11.00476646,2,9.00476646,2012-02-24 13:00:00,1,"U120008SWP","Winter","Winter",1,"Winter","4","18.010000000000002"
"2/24/2012",2,2012,"24-Feb","15:00:00","SWP",0,2184,120,30,19.6,1130,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",146,1,FALSE,0,21,0,0,0,21,"W",2,2.751191615,11.00476646,2,9.00476646,2012-02-24 15:00:00,1,"U120009SWP","Winter","Winter",0.9997,"Winter","4","18.010000000000002"
"2/28/2012",2,2012,"28-Feb","3:00:00","SWP",0,2928,120,30,20.6,1505,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",147,1,FALSE,0,21,0,0,0,21,"W",4,5.198639773,20.79455909,4,16.79455909,2012-02-28 03:00:00,1,"U120011SWP","Winter","Winter",1,"Winter","4","16.8"
"2/28/2012",2,2012,"28-Feb","7:00:00","SWP",0,2928,120,30,20.6,1505,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",152,1,FALSE,0,21,0,0,0,21,"W",4,5.198639773,20.79455909,4,16.79455909,2012-02-28 07:00:00,1,"U120012SWP","Winter","Winter",0.9999,"Winter","4","16.8"
"2/29/2012",2,2012,"Feb-29","12:00:00","SWP",0,4550,60,15,20.8,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",131,1,FALSE,0,21,43,0,0,64,"W",4,5.590912919,22.36365167,4,18.36365167,2012-02-29 12:00:00,1,"U120017SWP","Winter","Winter",0.9996,"Winter","4","18.36"
"3/2/2012",3,2012,"2-Mar","3:00:00","SWP",0,2748,120,30,20.6,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",140,1,FALSE,21,21,43,0,0,85,"W",2,2.787603998,11.15041599,2,9.15041599,2012-03-02 03:00:00,1,"U120019SWP","Winter","Winter",1,"Winter","4","18.3"
"3/2/2012",3,2012,"2-Mar","3:00:00","SWP",0,2748,120,30,20.6,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",167,1,FALSE,21,21,43,0,0,85,"W",2,2.787603998,11.15041599,2,9.15041599,2012-03-02 03:00:00,1,"U120018SWP","Winter","Winter",1,"Winter","4","18.3"
"3/2/2012",3,2012,"2-Mar","21:00:00","SWP",0,2748,60,30,20.4,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",136,1,FALSE,21,21,43,0,0,85,"W",2,2.781922318,11.12768927,2,9.127689272,2012-03-02 21:00:00,1,"U120020SWP","Winter","Winter",1,"Winter","2","9.1300000000000008"
"3/2/2012",3,2012,"2-Mar","12:00:00","CVP",0,2479,120,120,19.4,815,TRUE,TRUE,TRUE,TRUE,FALSE,"F",144,1,FALSE,21,21,43,43,0,84,"W",1,1.675162235,1.9707791,1,0.9707791,2012-03-02 12:00:00,1,"U120024CVP","Winter","Winter",1,"Winter","1","0.97"
"3/5/2012",3,2012,"5-Mar","1:00:00","SWP",0,1674,60,30,20.3,750,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",142,1,FALSE,0,21,0,0,0,21,"W",2,2.985676736,11.94270694,2,9.942706944,2012-03-05 01:00:00,1,"U120022SWP","Winter","Winter",1,"Winter","2","9.94"
"3/5/2012",3,2012,"5-Mar","23:00:00","SWP",0,1674,60,30,20.9,1505,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",163,1,FALSE,0,21,0,0,0,21,"W",0.666666666666667,0.869708148333333,3.47883259333333,0.666666666666667,2.812165927,2012-03-05 23:00:00,1,"U120025SWP","Winter","Winter",1,"Winter","2","8.44"
"3/6/2012",3,2012,"6-Mar","1:00:00","SWP",0,2928,120,30,20.8,1505,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",121,1,FALSE,0,21,0,0,0,21,"W",4,5.211759031,20.84703613,4,16.84703613,2012-03-06 01:00:00,1,"U120027SWP","Winter","Winter",1,"Winter","4","16.850000000000001"
"3/6/2012",3,2012,"6-Mar","10:00:00","SWP",9999,2928,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,"NS",132,2,FALSE,0,0,0,0,0,0,"W",0.4,NA,NA,0.4,1.732,2012-03-06 10:00:00,1,"U120031SWP","Winter","Winter",1,"Winter","1","4.33"
"3/6/2012",3,2012,"6-Mar","10:00:00","SWP",9999,2928,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,"NS",134,1,FALSE,0,0,0,0,0,0,"W",0.2,NA,NA,0.2,0.866,2012-03-06 10:00:00,1,"U120030SWP","Winter","Winter",1,"Winter","1","4.33"
"3/6/2012",3,2012,"6-Mar","15:00:00","SWP",0,2928,120,30,21.2,1505,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",127,1,FALSE,0,21,0,0,0,21,"W",2,2.6187226315,10.474890525,2,8.474890525,2012-03-06 15:00:00,1,"U120035SWP","Winter","Winter",0.9321,"Winter","4","16.95"
"3/7/2012",3,2012,"7-Mar","7:00:00","SWP",0,2928,120,30,20.9,1505,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",143,1,FALSE,0,21,0,0,0,21,"W",1,1.3045622225,5.21824889,1,4.21824889,2012-03-07 07:00:00,1,"U120044SWP","Winter","Winter",1,"Winter","4","16.88"
"3/7/2012",3,2012,"7-Mar","7:00:00","SWP",0,2928,120,30,20.9,1505,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",157,1,FALSE,0,21,0,0,0,21,"W",1,1.3045622225,5.21824889,1,4.21824889,2012-03-07 07:00:00,1,"U120046SWP","Winter","Winter",1,"Winter","4","16.88"
"3/7/2012",3,2012,"7-Mar","9:00:00","SWP",0,2928,120,30,21.1,1505,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",127,1,FALSE,0,21,0,0,0,21,"W",1.33333333333333,1.74369717533333,6.9747887,1.33333333333333,5.64145536666667,2012-03-07 09:00:00,1,"U120049SWP","Winter","Winter",1,"Winter","4","16.920000000000002"
"3/7/2012",3,2012,"7-Mar","9:00:00","SWP",0,2928,120,30,21.1,1505,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",130,1,FALSE,0,21,0,0,0,21,"W",1.33333333333333,1.74369717533333,6.9747887,1.33333333333333,5.64145536666667,2012-03-07 09:00:00,1,"U120048SWP","Winter","Winter",0.9737,"Winter","4","16.920000000000002"
"3/7/2012",3,2012,"7-Mar","17:00:00","SWP",0,2928,120,30,20.9,1505,FALSE,TRUE,FALSE,FALSE,FALSE,"NS",162,1,FALSE,0,21,0,0,0,21,"W",2,2.609124445,10.43649778,2,8.43649778,2012-03-07 17:00:00,1,"U120053SWP","Winter","Winter",1,"Winter","4","16.88"
