"SampleTime","Facility","Species","Adipose Clip","LAD_Race","Count Duration (minutes)","Pumping Duration (minutes)","SampleFraction","Study Type","Length","ExpandedSalvage","LAD_Loss","duplicateID","ID","SampleDate","Julian","GeneticID","PosProb","Ots28","LengthByDate"
2017-05-11 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,126,NA,NA,2,"C173733SWP","5/11/2017",315,"Fall/LateFall",0.993,"","Spring"
2017-05-11 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,126,NA,NA,3,"C173054SWP","5/11/2017",315,"Fall/LateFall",0.994,"","Spring"
2017-05-11 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,128,NA,NA,1,"C173051SWP","5/11/2017",315,"Fall/LateFall",0.899,"","Spring"
2017-05-11 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,129,NA,NA,1,"C173046SWP","5/11/2017",315,"Fall/LateFall",1,"","Spring"
2017-05-11 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,129,NA,NA,2,"C173049SWP","5/11/2017",315,"Fall/LateFall",0.998,"","Spring"
2017-05-11 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,129,NA,NA,3,"C173732SWP","5/11/2017",315,"Fall/LateFall",0.97,"","Spring"
2017-05-11 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,129,NA,NA,4,"C172953SWP","5/11/2017",315,"Fall/LateFall",0.999,"","Spring"
2017-05-11 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,130,NA,NA,1,"C172956SWP","5/11/2017",315,"Fall/LateFall",1,"","Spring"
2017-05-11 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,138,NA,NA,1,"C173048SWP","5/11/2017",315,"Fall/LateFall",0.992,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,89,NA,NA,1,"C173071SWP","5/12/2017",316,"Fall/LateFall",0.779,"","Fall"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,93,NA,NA,1,"C173262SWP","5/12/2017",316,"Fall/LateFall",1,"","Fall"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,96,NA,NA,1,"C173261SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,97,NA,NA,1,"C173062SWP","5/12/2017",316,"Fall/LateFall",0.994,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,97,NA,NA,2,"C173258SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,97,NA,NA,3,"C173260SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,"C173742SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,2,"C173076SWP","5/12/2017",316,"Fall/LateFall",0.999,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,3,"C173242SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,4,"C173257SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,1,"C173061SWP","5/12/2017",316,"Fall/LateFall",0.988,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,2,"C173065SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,3,"C173173SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,4,"C173256SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,5,"C173748SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,"C173743SWP","5/12/2017",316,"Fall/LateFall",0.958,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,2,"C173078SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,3,"C173245SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,4,"C173264SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,5,"C173747SWP","5/12/2017",316,"Fall/LateFall",0.999,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,101,NA,NA,1,"C173177SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,101,NA,NA,2,"C173268SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,"C173075SWP","5/12/2017",316,"Fall/LateFall",0.985,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,2,"C173066SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,3,"C173174SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,4,"C173248SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,"C173741SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,2,"C173074SWP","5/12/2017",316,"Fall/LateFall",0.974,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,3,"C173165SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,"C173068SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,2,"C173740SWP","5/12/2017",316,"Fall/LateFall",0.999,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,3,"C173063SWP","5/12/2017",316,"Fall/LateFall",0.883,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,4,"C173077SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,5,"C173160SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,6,"C173266SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,7,"C173269SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,8,"C173754SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,"C173162SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,2,"C173243SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,3,"C173250SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,4,"C173756SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,5,"C173758SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,"C173745SWP","5/12/2017",316,"Fall/LateFall",0.987,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,2,"C173175SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,"C173064SWP","5/12/2017",316,"Fall/LateFall",0.976,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,2,"C173170SWP","5/12/2017",316,"Fall/LateFall",0.998,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,3,"C173171SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,4,"C173267SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,1,"C173069SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,2,"C173244SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,"C173072SWP","5/12/2017",316,"Fall/LateFall",0.924,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,2,"C173744SWP","5/12/2017",316,"Fall/LateFall",0.997,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,3,"C173161SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,4,"C173166SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,5,"C173169SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,6,"C173252SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,7,"C173270SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,8,"C173751SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,112,NA,NA,1,"C173163SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,112,NA,NA,2,"C173168SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,112,NA,NA,3,"C173172SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,112,NA,NA,4,"C173246SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,112,NA,NA,5,"C173755SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,113,NA,NA,1,"C173739SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,113,NA,NA,2,"C173757SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,114,NA,NA,1,"C173073SWP","5/12/2017",316,"Fall/LateFall",0.871,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,114,NA,NA,2,"C173746SWP","5/12/2017",316,"Fall/LateFall",0.942,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,114,NA,NA,3,"C173247SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,115,NA,NA,1,"C173255SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,116,NA,NA,1,"C173253SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,117,NA,NA,1,"C173070SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,117,NA,NA,2,"C173164SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,118,NA,NA,1,"C173750SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,120,NA,NA,1,"C173167SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,120,NA,NA,2,"C173254SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,121,NA,NA,1,"C173067SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,122,NA,NA,1,"C173752SWP","5/12/2017",316,"Fall/LateFall",1,"","Spring"
2017-05-12 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,127,NA,NA,1,"C173176SWP","5/12/2017",316,"Fall/LateFall",0.999,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,84,NA,NA,1,"C173199SWP","5/13/2017",317,"Fall/LateFall",1,"","Fall"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,"C173310SWP","5/13/2017",317,"Fall/LateFall",1,"","Fall"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,93,NA,NA,1,"C173276SWP","5/13/2017",317,"Fall/LateFall",1,"","Fall"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,93,NA,NA,2,"C173309SWP","5/13/2017",317,"Fall/LateFall",1,"","Fall"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,"C173183SWP","5/13/2017",317,"Fall/LateFall",1,"","Fall"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,2,"C173201SWP","5/13/2017",317,"Fall/LateFall",1,"","Fall"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,3,"C173314SWP","5/13/2017",317,"Fall/LateFall",1,"","Fall"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,"C173206SWP","5/13/2017",317,"Fall/LateFall",1,"","Fall"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,97,NA,NA,1,"C173197SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,97,NA,NA,2,"C173291SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,"C173278SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,1,"C173182SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,2,"C173215SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,3,"C173217SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,4,"C173303SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,"C173196SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,2,"C173203SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,3,"C173220SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,4,"C173279SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,5,"C173292SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,101,NA,NA,1,"C173181SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,101,NA,NA,2,"C173293SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,"C173190SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,2,"C173205SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,3,"C173214SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,4,"C173221SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,5,"C173229SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,6,"C173290SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,7,"C173306SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,8,"C173313SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,"C173231SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,2,"C173234SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,3,"C173304SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,4,"C173308SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,"C173193SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,2,"C173222SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,3,"C173237SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,4,"C173280SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,5,"C173284SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,6,"C173307SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,7,"C173312SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,"C173191SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,2,"C173195SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,3,"C173213SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,4,"C173236SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,5,"C173277SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,6,"C173288SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,"C173189SWP","5/13/2017",317,"Fall/LateFall",0.999,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,2,"C173194SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,3,"C173198SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,4,"C173235SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,5,"C173287SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,6,"C173305SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,107,NA,NA,1,"C173233SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,107,NA,NA,2,"C173281SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,107,NA,NA,3,"C173296SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,"C173188SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,2,"C173202SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,3,"C173224SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,4,"C173232SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,5,"C173271SWP","5/13/2017",317,"Fall/LateFall",0.999,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,1,"C173180SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,2,"C173187SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,3,"C173228SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,4,"C173275SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,5,"C173297SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,6,"C173301SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,"C173211SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,2,"C173225SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,3,"C173285SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,4,"C173298SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,"C173179SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,2,"C173192SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,3,"C173273SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
2017-05-13 00:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,4,"C173289SWP","5/13/2017",317,"Fall/LateFall",1,"","Spring"
