ID,SampleDate,ForkLength,Julian,GeneticID,PosProb,Ots28,LengthByDate,SampleDate2
C182417CVP,5/8/2018,85,312,Fall/LateFall,0.995,,Fall,5/8/2018 2:00
C182419CVP,5/8/2018,85,312,Fall/LateFall,0.948,,Fall,5/8/2018 2:00
C182432CVP,5/8/2018,85,312,Fall/LateFall,0.982,,Fall,5/8/2018 2:00
C182446CVP,5/8/2018,85,312,Fall/LateFall,1,,Fall,5/8/2018 4:00
C182447CVP,5/8/2018,85,312,Fall/LateFall,0.992,,Fall,5/8/2018 4:00
C182461CVP,5/8/2018,85,312,Fall/LateFall,0.997,,Fall,5/8/2018 6:00
C182462CVP,5/8/2018,85,312,Fall/LateFall,0.994,,Fall,5/8/2018 6:00
C182436CVP,5/8/2018,86,312,Fall/LateFall,0.991,,Fall,5/8/2018 2:00
C182448CVP,5/8/2018,86,312,Fall/LateFall,0.974,,Fall,5/8/2018 4:00
C182468CVP,5/8/2018,86,312,Fall/LateFall,0.909,,Fall,5/8/2018 10:00
C182416CVP,5/8/2018,87,312,Fall/LateFall,0.934,,Fall,5/8/2018 2:00
C182463CVP,5/8/2018,87,312,Fall/LateFall,0.999,,Fall,5/8/2018 6:00
C182431CVP,5/8/2018,88,312,Fall/LateFall,0.991,,Fall,5/8/2018 2:00
C182437CVP,5/8/2018,88,312,Fall/LateFall,0.993,,Fall,5/8/2018 2:00
C182451CVP,5/8/2018,88,312,Fall/LateFall,0.836,,Fall,5/8/2018 4:00
C182464CVP,5/8/2018,88,312,Fall/LateFall,0.993,,Fall,5/8/2018 6:00
C182423CVP,5/8/2018,89,312,Fall/LateFall,0.994,,Fall,5/8/2018 2:00
C182424CVP,5/8/2018,89,312,Fall/LateFall,0.993,,Fall,5/8/2018 2:00
C182450CVP,5/8/2018,89,312,Fall/LateFall,0.994,,Fall,5/8/2018 4:00
C182471CVP,5/8/2018,89,312,Fall/LateFall,0.992,,Fall,5/8/2018 10:00
C182435CVP,5/8/2018,90,312,Fall/LateFall,0.99,,Fall,5/8/2018 2:00
C182445CVP,5/8/2018,90,312,Fall/LateFall,0.999,,Fall,5/8/2018 4:00
C182454CVP,5/8/2018,91,312,Fall/LateFall,0.999,,Fall,5/8/2018 4:00
C182425CVP,5/8/2018,92,312,Fall/LateFall,0.977,,Fall,5/8/2018 2:00
C182440CVP,5/8/2018,92,312,Fall/LateFall,0.994,,Fall,5/8/2018 2:00
C182422CVP,5/8/2018,93,312,Fall/LateFall,0.999,,Fall,5/8/2018 2:00
C182452CVP,5/8/2018,93,312,Fall/LateFall,0.999,,Fall,5/8/2018 4:00
C182453CVP,5/8/2018,93,312,Fall/LateFall,0.997,,Fall,5/8/2018 4:00
C182433CVP,5/8/2018,97,312,Fall/LateFall,0.989,,Spring,5/8/2018 2:00
C182427CVP,5/8/2018,98,312,Fall/LateFall,0.998,,Spring,5/8/2018 2:00
C182444CVP,5/8/2018,98,312,Fall/LateFall,0.999,,Spring,5/8/2018 4:00
C182458CVP,5/8/2018,98,312,Fall/LateFall,0.998,,Spring,5/8/2018 6:00
C182477CVP,5/8/2018,76,313,Fall/LateFall,0.878,,Fall,5/8/2018 12:00
C182486CVP,5/8/2018,78,313,Fall/LateFall,0.999,,Fall,5/8/2018 20:00
C182498CVP,5/8/2018,78,313,Fall/LateFall,0.999,,Fall,5/8/2018 22:00
C182490CVP,5/8/2018,79,313,Fall/LateFall,0.986,,Fall,5/8/2018 22:00
C182485CVP,5/8/2018,80,313,Fall/LateFall,0.986,,Fall,5/8/2018 18:00
C182512CVP,5/8/2018,80,313,Fall/LateFall,0.915,,Fall,5/8/2018 23:59
C182481CVP,5/8/2018,82,313,Fall/LateFall,0.989,,Fall,5/8/2018 14:00
C182489CVP,5/8/2018,82,313,Fall/LateFall,0.941,,Fall,5/8/2018 22:00
C182496CVP,5/8/2018,82,313,Fall/LateFall,0.976,,Fall,5/8/2018 22:00
C182509CVP,5/8/2018,82,313,Fall/LateFall,0.784,,Fall,5/8/2018 23:59
C182513CVP,5/8/2018,83,313,Fall/LateFall,0.996,,Fall,5/8/2018 23:59
C182506CVP,5/8/2018,84,313,Fall/LateFall,0.903,,Fall,5/8/2018 23:59
C182510CVP,5/8/2018,84,313,Fall/LateFall,0.998,,Fall,5/8/2018 23:59
C182474CVP,5/8/2018,85,313,Fall/LateFall,0.999,,Fall,5/8/2018 12:00
C182475CVP,5/8/2018,85,313,Fall/LateFall,0.995,,Fall,5/8/2018 12:00
C182494CVP,5/8/2018,85,313,Fall/LateFall,0.991,,Fall,5/8/2018 22:00
C182482CVP,5/8/2018,86,313,Fall/LateFall,0.958,,Fall,5/8/2018 16:00
C182497CVP,5/8/2018,86,313,Fall/LateFall,0.999,,Fall,5/8/2018 22:00
C182491CVP,5/8/2018,87,313,Fall/LateFall,0.997,,Fall,5/8/2018 22:00
C182503CVP,5/8/2018,88,313,Fall/LateFall,0.998,,Fall,5/8/2018 23:59
C182473CVP,5/8/2018,89,313,Fall/LateFall,0.999,,Fall,5/8/2018 12:00
C182484CVP,5/8/2018,89,313,Fall/LateFall,0.988,,Fall,5/8/2018 16:00
C182483CVP,5/8/2018,90,313,Fall/LateFall,0.954,,Fall,5/8/2018 16:00
C182500CVP,5/8/2018,90,313,Fall/LateFall,0.996,,Fall,5/8/2018 22:00
C182507CVP,5/8/2018,90,313,Fall/LateFall,0.992,,Fall,5/8/2018 23:59
C182492CVP,5/8/2018,92,313,Fall/LateFall,0.993,,Fall,5/8/2018 22:00
C182495CVP,5/8/2018,92,313,Fall/LateFall,0.995,,Fall,5/8/2018 22:00
C182499CVP,5/8/2018,92,313,Fall/LateFall,1,,Fall,5/8/2018 22:00
C182478CVP,5/8/2018,93,313,Fall/LateFall,0.995,,Fall,5/8/2018 14:00
C182504CVP,5/8/2018,93,313,Fall/LateFall,1,,Fall,5/8/2018 23:59
C182493CVP,5/8/2018,94,313,Fall/LateFall,0.996,,Spring,5/8/2018 22:00
C182476CVP,5/8/2018,95,313,Fall/LateFall,0.897,,Spring,5/8/2018 12:00
C182511CVP,5/8/2018,98,313,Fall/LateFall,0.889,,Spring,5/8/2018 23:59
C182501CVP,5/8/2018,108,313,Fall/LateFall,1,,Spring,5/8/2018 23:59
C182479CVP,5/8/2018,109,313,Fall/LateFall,0.943,,Spring,5/8/2018 14:00
C182487CVP,5/8/2018,118,313,Fall/LateFall,0.992,,Spring,5/8/2018 22:00
C182528CVP,5/9/2018,70,313,Fall/LateFall,0.998,,Fall,5/9/2018 2:00
C182519CVP,5/9/2018,75,313,Fall/LateFall,0.997,,Fall,5/9/2018 2:00
C182537CVP,5/9/2018,75,313,Fall/LateFall,0.977,,Fall,5/9/2018 4:00
C182531CVP,5/9/2018,80,313,Fall/LateFall,0.999,,Fall,5/9/2018 4:00
C182517CVP,5/9/2018,81,313,Fall/LateFall,0.999,,Fall,5/9/2018 2:00
C182543CVP,5/9/2018,81,313,Fall/LateFall,0.994,,Fall,5/9/2018 6:00
C182525CVP,5/9/2018,82,313,Fall/LateFall,0.996,,Fall,5/9/2018 2:00
C182527CVP,5/9/2018,82,313,Fall/LateFall,0.997,,Fall,5/9/2018 2:00
C182522CVP,5/9/2018,83,313,Fall/LateFall,0.988,,Fall,5/9/2018 2:00
C182534CVP,5/9/2018,83,313,Fall/LateFall,0.996,,Fall,5/9/2018 4:00
C182551CVP,5/9/2018,83,313,Fall/LateFall,0.971,,Fall,5/9/2018 6:00
C182523CVP,5/9/2018,84,313,Fall/LateFall,0.953,,Fall,5/9/2018 2:00
C182542CVP,5/9/2018,84,313,Fall/LateFall,0.888,,Fall,5/9/2018 6:00
C182552CVP,5/9/2018,84,313,Fall/LateFall,0.762,,Fall,5/9/2018 8:00
C182516CVP,5/9/2018,86,313,Fall/LateFall,0.925,,Fall,5/9/2018 2:00
C182518CVP,5/9/2018,86,313,Fall/LateFall,0.969,,Fall,5/9/2018 2:00
C182530CVP,5/9/2018,86,313,Fall/LateFall,0.997,,Fall,5/9/2018 4:00
C182532CVP,5/9/2018,86,313,Fall/LateFall,0.94,,Fall,5/9/2018 4:00
C182547CVP,5/9/2018,86,313,Fall/LateFall,0.999,,Fall,5/9/2018 6:00
C182550CVP,5/9/2018,86,313,Fall/LateFall,0.994,,Fall,5/9/2018 6:00
C182526CVP,5/9/2018,87,313,Fall/LateFall,0.986,,Fall,5/9/2018 2:00
C182548CVP,5/9/2018,88,313,Unassigned,0.656,,Fall,5/9/2018 6:00
C182514CVP,5/9/2018,89,313,Fall/LateFall,0.986,,Fall,5/9/2018 2:00
C182524CVP,5/9/2018,89,313,Fall/LateFall,0.993,,Fall,5/9/2018 2:00
C182541CVP,5/9/2018,89,313,Fall/LateFall,0.997,,Fall,5/9/2018 4:00
C182536CVP,5/9/2018,90,313,Fall/LateFall,0.954,,Fall,5/9/2018 4:00
C182538CVP,5/9/2018,90,313,Fall/LateFall,0.935,,Fall,5/9/2018 4:00
C182544CVP,5/9/2018,90,313,Fall/LateFall,0.986,,Fall,5/9/2018 6:00
C182546CVP,5/9/2018,90,313,Fall/LateFall,0.959,,Fall,5/9/2018 6:00
C182549CVP,5/9/2018,90,313,Fall/LateFall,0.98,,Fall,5/9/2018 6:00
C182553CVP,5/9/2018,90,313,Fall/LateFall,0.985,,Fall,5/9/2018 8:00
C182533CVP,5/9/2018,91,313,Fall/LateFall,0.979,,Fall,5/9/2018 4:00
C182515CVP,5/9/2018,92,313,Fall/LateFall,0.97,,Fall,5/9/2018 2:00
C182520CVP,5/9/2018,93,313,Fall/LateFall,0.995,,Fall,5/9/2018 2:00
C182529CVP,5/9/2018,93,313,Fall/LateFall,0.995,,Fall,5/9/2018 4:00
C182521CVP,5/9/2018,97,313,Fall/LateFall,0.95,,Spring,5/9/2018 2:00
C182540CVP,5/9/2018,99,313,Fall/LateFall,0.975,,Spring,5/9/2018 4:00
C182535CVP,5/9/2018,102,313,Fall/LateFall,0.921,,Spring,5/9/2018 4:00
C182539CVP,5/9/2018,103,313,Fall/LateFall,0.887,,Spring,5/9/2018 4:00
C182596CVP,5/9/2018,72,314,Fall/LateFall,0.979,,Fall,5/9/2018 23:59
C182570CVP,5/9/2018,76,314,Fall/LateFall,0.995,,Fall,5/9/2018 18:00
C182572CVP,5/9/2018,76,314,Fall/LateFall,0.996,,Fall,5/9/2018 20:00
C182584CVP,5/9/2018,77,314,Fall/LateFall,0.755,,Fall,5/9/2018 22:00
C182555CVP,5/9/2018,78,314,Fall/LateFall,0.965,,Fall,5/9/2018 12:00
C182571CVP,5/9/2018,78,314,Fall/LateFall,0.998,,Fall,5/9/2018 18:00
C182579CVP,5/9/2018,79,314,Fall/LateFall,0.997,,Fall,5/9/2018 22:00
C182581CVP,5/9/2018,79,314,Fall/LateFall,0.793,,Fall,5/9/2018 22:00
C182582CVP,5/9/2018,80,314,Fall/LateFall,0.998,,Fall,5/9/2018 22:00
C182586CVP,5/9/2018,80,314,Fall/LateFall,0.918,,Fall,5/9/2018 22:00
C182589CVP,5/9/2018,80,314,Fall/LateFall,0.981,,Fall,5/9/2018 23:59
C182591CVP,5/9/2018,80,314,Fall/LateFall,0.994,,Fall,5/9/2018 23:59
C182561CVP,5/9/2018,81,314,Fall/LateFall,0.965,,Fall,5/9/2018 14:00
C182569CVP,5/9/2018,81,314,Fall/LateFall,0.815,,Fall,5/9/2018 18:00
C182559CVP,5/9/2018,82,314,Fall/LateFall,0.998,,Fall,5/9/2018 14:00
C182563CVP,5/9/2018,82,314,Fall/LateFall,0.957,,Fall,5/9/2018 16:00
C182556CVP,5/9/2018,84,314,Fall/LateFall,0.959,,Fall,5/9/2018 12:00
C182558CVP,5/9/2018,84,314,Fall/LateFall,0.989,,Fall,5/9/2018 12:00
C182560CVP,5/9/2018,84,314,Fall/LateFall,0.964,,Fall,5/9/2018 14:00
C182590CVP,5/9/2018,84,314,Fall/LateFall,0.988,,Fall,5/9/2018 23:59
C182597CVP,5/9/2018,84,314,Fall/LateFall,0.761,,Fall,5/9/2018 23:59
C182585CVP,5/9/2018,85,314,Fall/LateFall,0.99,,Fall,5/9/2018 22:00
C182562CVP,5/9/2018,86,314,Fall/LateFall,0.988,,Fall,5/9/2018 14:00
C182595CVP,5/9/2018,86,314,Fall/LateFall,0.972,,Fall,5/9/2018 23:59
C182573CVP,5/9/2018,87,314,Fall/LateFall,0.933,,Fall,5/9/2018 20:00
C182577CVP,5/9/2018,87,314,Fall/LateFall,0.943,,Fall,5/9/2018 22:00
C182593CVP,5/9/2018,88,314,Fall/LateFall,0.98,,Fall,5/9/2018 23:59
C182594CVP,5/9/2018,88,314,Fall/LateFall,0.981,,Fall,5/9/2018 23:59
C182574CVP,5/9/2018,89,314,Fall/LateFall,0.988,,Fall,5/9/2018 20:00
C182583CVP,5/9/2018,89,314,Fall/LateFall,0.984,,Fall,5/9/2018 22:00
C182580CVP,5/9/2018,90,314,Fall/LateFall,0.995,,Fall,5/9/2018 22:00
C182588CVP,5/9/2018,90,314,Fall/LateFall,0.944,,Fall,5/9/2018 23:59
C182564CVP,5/9/2018,91,314,Fall/LateFall,0.996,,Fall,5/9/2018 16:00
C182567CVP,5/9/2018,91,314,Fall/LateFall,0.993,,Fall,5/9/2018 18:00
C182587CVP,5/9/2018,91,314,Fall/LateFall,0.997,,Fall,5/9/2018 23:59
C182565CVP,5/9/2018,93,314,Fall/LateFall,0.91,,Fall,5/9/2018 16:00
C182568CVP,5/9/2018,93,314,Fall/LateFall,0.993,,Fall,5/9/2018 18:00
C182575CVP,5/9/2018,96,314,Fall/LateFall,0.997,,Spring,5/9/2018 22:00
C182578CVP,5/9/2018,96,314,Fall/LateFall,0.858,,Spring,5/9/2018 22:00
C182576CVP,5/9/2018,98,314,Fall/LateFall,0.994,,Spring,5/9/2018 22:00
C182592CVP,5/9/2018,106,314,Fall/LateFall,0.998,,Spring,5/9/2018 23:59
C182566CVP,5/9/2018,112,314,Fall/LateFall,0.998,,Spring,5/9/2018 18:00
C182616CVP,5/10/2018,73,314,Fall/LateFall,0.979,,Fall,5/10/2018 4:00
C182604CVP,5/10/2018,75,314,Fall/LateFall,0.995,,Fall,5/10/2018 2:00
C182607CVP,5/10/2018,75,314,Fall/LateFall,0.997,,Fall,5/10/2018 2:00
C182636CVP,5/10/2018,75,314,Fall/LateFall,0.966,,Fall,5/10/2018 8:00
C182629CVP,5/10/2018,76,314,Fall/LateFall,0.998,,Fall,5/10/2018 6:00
C182599CVP,5/10/2018,80,314,Fall/LateFall,0.977,,Fall,5/10/2018 2:00
C182602CVP,5/10/2018,80,314,Fall/LateFall,0.986,,Fall,5/10/2018 2:00
C182608CVP,5/10/2018,81,314,Fall/LateFall,0.983,,Fall,5/10/2018 2:00
C182624CVP,5/10/2018,81,314,Fall/LateFall,0.992,,Fall,5/10/2018 4:00
C182637CVP,5/10/2018,81,314,Fall/LateFall,0.999,,Fall,5/10/2018 10:00
C182611CVP,5/10/2018,82,314,Fall/LateFall,0.981,,Fall,5/10/2018 4:00
C182614CVP,5/10/2018,83,314,Fall/LateFall,0.972,,Fall,5/10/2018 4:00
C182617CVP,5/10/2018,83,314,Fall/LateFall,0.994,,Fall,5/10/2018 4:00
C182600CVP,5/10/2018,84,314,Fall/LateFall,0.99,,Fall,5/10/2018 2:00
C182618CVP,5/10/2018,84,314,Fall/LateFall,0.96,,Fall,5/10/2018 4:00
C182623CVP,5/10/2018,84,314,Fall/LateFall,0.96,,Fall,5/10/2018 4:00
C182630CVP,5/10/2018,84,314,Fall/LateFall,0.992,,Fall,5/10/2018 6:00
C182633CVP,5/10/2018,84,314,Fall/LateFall,0.984,,Fall,5/10/2018 6:00
C182603CVP,5/10/2018,85,314,Fall/LateFall,0.993,,Fall,5/10/2018 2:00
C182627CVP,5/10/2018,85,314,Fall/LateFall,0.977,,Fall,5/10/2018 6:00
C182598CVP,5/10/2018,86,314,Fall/LateFall,0.989,,Fall,5/10/2018 2:00
C182601CVP,5/10/2018,86,314,Fall/LateFall,0.94,,Fall,5/10/2018 2:00
C182620CVP,5/10/2018,86,314,Fall/LateFall,0.996,,Fall,5/10/2018 4:00
C182625CVP,5/10/2018,86,314,Fall/LateFall,0.995,,Fall,5/10/2018 6:00
C182634CVP,5/10/2018,86,314,Fall/LateFall,0.998,,Fall,5/10/2018 6:00
C182632CVP,5/10/2018,87,314,Fall/LateFall,0.976,,Fall,5/10/2018 6:00
C182615CVP,5/10/2018,88,314,Fall/LateFall,0.998,,Fall,5/10/2018 4:00
C182628CVP,5/10/2018,88,314,Fall/LateFall,0.992,,Fall,5/10/2018 6:00
C182613CVP,5/10/2018,90,314,Fall/LateFall,0.996,,Fall,5/10/2018 4:00
C182621CVP,5/10/2018,90,314,Fall/LateFall,0.988,,Fall,5/10/2018 4:00
C182626CVP,5/10/2018,90,314,Fall/LateFall,0.992,,Fall,5/10/2018 6:00
C182631CVP,5/10/2018,90,314,Fall/LateFall,0.998,,Fall,5/10/2018 6:00
C182635CVP,5/10/2018,91,314,Fall/LateFall,0.99,,Fall,5/10/2018 8:00
C182609CVP,5/10/2018,92,314,Fall/LateFall,0.977,,Fall,5/10/2018 4:00
C182612CVP,5/10/2018,92,314,Fall/LateFall,0.996,,Fall,5/10/2018 4:00
C182619CVP,5/10/2018,92,314,Fall/LateFall,0.996,,Fall,5/10/2018 4:00
C182610CVP,5/10/2018,93,314,Fall/LateFall,0.937,,Fall,5/10/2018 4:00
C182622CVP,5/10/2018,95,314,Fall/LateFall,0.988,,Spring,5/10/2018 4:00
C182605CVP,5/10/2018,98,314,Fall/LateFall,0.918,,Spring,5/10/2018 2:00
C182606CVP,5/10/2018,98,314,Fall/LateFall,0.95,,Spring,5/10/2018 2:00
C182641CVP,5/10/2018,73,315,Fall/LateFall,0.96,,Fall,5/10/2018 12:00
C182678CVP,5/10/2018,78,315,Fall/LateFall,0.983,,Fall,5/10/2018 23:59
C182639CVP,5/10/2018,80,315,Fall/LateFall,0.998,,Fall,5/10/2018 12:00
C182677CVP,5/10/2018,80,315,Fall/LateFall,0.989,,Fall,5/10/2018 23:59
C182658CVP,5/10/2018,81,315,Fall/LateFall,0.943,,Fall,5/10/2018 16:00
C182660CVP,5/10/2018,81,315,Fall/LateFall,0.933,,Fall,5/10/2018 16:00
C182663CVP,5/10/2018,82,315,Fall/LateFall,0.956,,Fall,5/10/2018 20:00
C182665CVP,5/10/2018,82,315,Fall/LateFall,0.991,,Fall,5/10/2018 22:00
C182643CVP,5/10/2018,83,315,Fall/LateFall,0.997,,Fall,5/10/2018 12:00
C182672CVP,5/10/2018,83,315,Fall/LateFall,0.984,,Fall,5/10/2018 23:59
C182680CVP,5/10/2018,83,315,Fall/LateFall,0.991,,Fall,5/10/2018 23:59
C182638CVP,5/10/2018,84,315,Fall/LateFall,1,,Fall,5/10/2018 12:00
C182640CVP,5/10/2018,84,315,Fall/LateFall,0.909,,Fall,5/10/2018 12:00
C182645CVP,5/10/2018,84,315,Fall/LateFall,0.951,,Fall,5/10/2018 12:00
C182659CVP,5/10/2018,84,315,Fall/LateFall,0.974,,Fall,5/10/2018 16:00
C182649CVP,5/10/2018,85,315,Fall/LateFall,0.997,,Fall,5/10/2018 14:00
C182666CVP,5/10/2018,85,315,Fall/LateFall,0.997,,Fall,5/10/2018 22:00
C182644CVP,5/10/2018,86,315,Fall/LateFall,0.995,,Fall,5/10/2018 12:00
C182664CVP,5/10/2018,86,315,Fall/LateFall,0.977,,Fall,5/10/2018 20:00
C182676CVP,5/10/2018,86,315,Fall/LateFall,0.978,,Fall,5/10/2018 23:59
C182662CVP,5/10/2018,87,315,Fall/LateFall,0.999,,Fall,5/10/2018 18:00
C182652CVP,5/10/2018,88,315,Fall/LateFall,0.99,,Fall,5/10/2018 14:00
C182642CVP,5/10/2018,89,315,Fall/LateFall,0.946,,Fall,5/10/2018 12:00
C182647CVP,5/10/2018,89,315,Fall/LateFall,0.997,,Fall,5/10/2018 14:00
C182656CVP,5/10/2018,89,315,Spring,0.81,,Fall,5/10/2018 16:00
C182674CVP,5/10/2018,89,315,Fall/LateFall,0.992,,Fall,5/10/2018 23:59
C182675CVP,5/10/2018,89,315,Fall/LateFall,1,,Fall,5/10/2018 23:59
C182651CVP,5/10/2018,90,315,Fall/LateFall,0.992,,Fall,5/10/2018 14:00
C182657CVP,5/10/2018,90,315,Fall/LateFall,0.995,,Fall,5/10/2018 16:00
C182654CVP,5/10/2018,91,315,Fall/LateFall,0.978,,Fall,5/10/2018 16:00
C182679CVP,5/10/2018,91,315,Fall/LateFall,0.868,,Fall,5/10/2018 23:59
C182668CVP,5/10/2018,92,315,Fall/LateFall,1,,Fall,5/10/2018 22:00
C182667CVP,5/10/2018,93,315,Fall/LateFall,0.976,,Fall,5/10/2018 22:00
C182653CVP,5/10/2018,95,315,Fall/LateFall,0.984,,Spring,5/10/2018 14:00
C182669CVP,5/10/2018,96,315,Fall/LateFall,0.999,,Spring,5/10/2018 22:00
C182661CVP,5/10/2018,98,315,Fall/LateFall,0.957,,Spring,5/10/2018 18:00
C182673CVP,5/10/2018,103,315,Fall/LateFall,0.98,,Spring,5/10/2018 23:59
C182646CVP,5/10/2018,105,315,Fall/LateFall,0.996,,Spring,5/10/2018 14:00
C182670CVP,5/10/2018,105,315,Fall/LateFall,0.895,,Spring,5/10/2018 22:00
C182683CVP,5/11/2018,60,315,Fall/LateFall,0.687,,Fall,5/11/2018 2:00
C182709CVP,5/11/2018,62,315,Fall/LateFall,0.982,,Fall,5/11/2018 6:00
C182694CVP,5/11/2018,63,315,Fall/LateFall,0.857,,Fall,5/11/2018 4:00
C182704CVP,5/11/2018,70,315,Fall/LateFall,0.999,,Fall,5/11/2018 6:00
C182695CVP,5/11/2018,76,315,Fall/LateFall,0.985,,Fall,5/11/2018 4:00
C182701CVP,5/11/2018,76,315,Fall/LateFall,0.944,,Fall,5/11/2018 6:00
C182716CVP,5/11/2018,77,315,Fall/LateFall,0.946,,Fall,5/11/2018 6:00
C182703CVP,5/11/2018,78,315,Fall/LateFall,0.977,,Fall,5/11/2018 6:00
C182705CVP,5/11/2018,78,315,Fall/LateFall,0.962,,Fall,5/11/2018 6:00
C182684CVP,5/11/2018,80,315,Fall/LateFall,0.994,,Fall,5/11/2018 2:00
C182700CVP,5/11/2018,80,315,Fall/LateFall,0.991,,Fall,5/11/2018 4:00
C182693CVP,5/11/2018,81,315,Fall/LateFall,0.975,,Fall,5/11/2018 4:00
C182706CVP,5/11/2018,81,315,Fall/LateFall,0.921,,Fall,5/11/2018 6:00
C182711CVP,5/11/2018,82,315,Fall/LateFall,0.993,,Fall,5/11/2018 6:00
C182714CVP,5/11/2018,82,315,Fall/LateFall,0.989,,Fall,5/11/2018 6:00
C182696CVP,5/11/2018,83,315,Fall/LateFall,0.981,,Fall,5/11/2018 4:00
C182702CVP,5/11/2018,83,315,Fall/LateFall,0.995,,Fall,5/11/2018 6:00
C182686CVP,5/11/2018,85,315,Fall/LateFall,0.983,,Fall,5/11/2018 2:00
C182690CVP,5/11/2018,85,315,Fall/LateFall,0.999,,Fall,5/11/2018 2:00
C182713CVP,5/11/2018,85,315,Fall/LateFall,0.997,,Fall,5/11/2018 6:00
C182682CVP,5/11/2018,86,315,Fall/LateFall,0.949,,Fall,5/11/2018 2:00
C182710CVP,5/11/2018,87,315,Fall/LateFall,0.92,,Fall,5/11/2018 6:00
C182712CVP,5/11/2018,87,315,Fall/LateFall,0.991,,Fall,5/11/2018 6:00
C182691CVP,5/11/2018,88,315,Fall/LateFall,0.996,,Fall,5/11/2018 2:00
C182715CVP,5/11/2018,88,315,Fall/LateFall,0.931,,Fall,5/11/2018 6:00
C182687CVP,5/11/2018,89,315,Fall/LateFall,0.988,,Fall,5/11/2018 2:00
C182707CVP,5/11/2018,89,315,Fall/LateFall,0.979,,Fall,5/11/2018 6:00
C182685CVP,5/11/2018,90,315,Fall/LateFall,0.998,,Fall,5/11/2018 2:00
C182698CVP,5/11/2018,90,315,Fall/LateFall,0.989,,Fall,5/11/2018 4:00
C182699CVP,5/11/2018,92,315,Fall/LateFall,0.993,,Fall,5/11/2018 4:00
C182681CVP,5/11/2018,93,315,Fall/LateFall,0.977,,Fall,5/11/2018 2:00
C182697CVP,5/11/2018,95,315,Fall/LateFall,0.999,,Spring,5/11/2018 4:00
C182718CVP,5/11/2018,97,315,Fall/LateFall,0.992,,Spring,5/11/2018 8:00
C182692CVP,5/11/2018,98,315,Fall/LateFall,0.995,,Spring,5/11/2018 4:00
C182708CVP,5/11/2018,100,315,Fall/LateFall,0.996,,Spring,5/11/2018 6:00
C182688CVP,5/11/2018,105,315,Fall/LateFall,0.999,,Spring,5/11/2018 2:00
C182717CVP,5/11/2018,117,315,Fall/LateFall,0.993,,Spring,5/11/2018 8:00
C182722CVP,5/11/2018,78,316,Fall/LateFall,0.999,,Fall,5/11/2018 14:00
C182730CVP,5/11/2018,79,316,Fall/LateFall,0.992,,Fall,5/11/2018 23:59
C182719CVP,5/11/2018,80,316,Fall/LateFall,0.982,,Fall,5/11/2018 12:00
C182720CVP,5/11/2018,80,316,Fall/LateFall,0.996,,Fall,5/11/2018 12:00
C182727CVP,5/11/2018,82,316,Fall/LateFall,0.996,,Fall,5/11/2018 22:00
C182728CVP,5/11/2018,82,316,Fall/LateFall,0.998,,Fall,5/11/2018 22:00
C182729CVP,5/11/2018,84,316,Fall/LateFall,0.998,,Fall,5/11/2018 23:59
C182723CVP,5/11/2018,85,316,Fall/LateFall,0.984,,Fall,5/11/2018 22:00
C182726CVP,5/11/2018,89,316,Fall/LateFall,0.998,,Fall,5/11/2018 22:00
C182724CVP,5/11/2018,92,316,Fall/LateFall,0.986,,Fall,5/11/2018 22:00
C182725CVP,5/11/2018,97,316,Fall/LateFall,0.997,,Spring,5/11/2018 22:00
C182721CVP,5/11/2018,100,316,Fall/LateFall,0.995,,Spring,5/11/2018 12:00
C182757CVP,5/12/2018,72,316,Fall/LateFall,0.877,,Fall,5/12/2018 6:00
C182763CVP,5/12/2018,75,316,Fall/LateFall,0.992,,Fall,5/12/2018 8:00
C182752CVP,5/12/2018,76,316,Fall/LateFall,0.997,,Fall,5/12/2018 6:00
C182746CVP,5/12/2018,77,316,Fall/LateFall,0.992,,Fall,5/12/2018 4:00
C182761CVP,5/12/2018,80,316,Fall/LateFall,0.996,,Fall,5/12/2018 8:00
C182732CVP,5/12/2018,83,316,Fall/LateFall,0.994,,Fall,5/12/2018 2:00
C182737CVP,5/12/2018,84,316,Fall/LateFall,0.994,,Fall,5/12/2018 2:00
C182753CVP,5/12/2018,84,316,Fall/LateFall,0.936,,Fall,5/12/2018 6:00
C182756CVP,5/12/2018,84,316,Fall/LateFall,0.998,,Fall,5/12/2018 6:00
C182758CVP,5/12/2018,84,316,Fall/LateFall,0.998,,Fall,5/12/2018 6:00
C182735CVP,5/12/2018,87,316,Fall/LateFall,0.992,,Fall,5/12/2018 2:00
C182745CVP,5/12/2018,88,316,Fall/LateFall,0.999,,Fall,5/12/2018 4:00
C182734CVP,5/12/2018,89,316,Fall/LateFall,0.988,,Fall,5/12/2018 2:00
C182747CVP,5/12/2018,89,316,Fall/LateFall,0.998,,Fall,5/12/2018 4:00
C182751CVP,5/12/2018,89,316,Fall/LateFall,0.992,,Fall,5/12/2018 6:00
C182759CVP,5/12/2018,89,316,Fall/LateFall,0.995,,Fall,5/12/2018 6:00
C182736CVP,5/12/2018,93,316,Fall/LateFall,0.921,,Fall,5/12/2018 2:00
C182760CVP,5/12/2018,95,316,Fall/LateFall,0.997,,Fall,5/12/2018 8:00
C182769CVP,5/12/2018,78,317,Fall/LateFall,0.79,,Fall,5/12/2018 16:00
C182781CVP,5/12/2018,80,317,Fall/LateFall,0.997,,Fall,5/12/2018 23:59
