ID,SampleDate,ForkLength,Julian,GeneticID,PosProb,Ots28,LengthByDate,FieldID
C200619DLC,2020-05-20,94,325,Fall/LateFall,0.9994,late,Fall,C20-661
C200620DLC,2020-05-20,84,325,Fall/LateFall,0.9894,early,Fall,C20-662
C200621DLC,2020-05-20,80,325,Fall/LateFall,0.9944,late,Fall,C20-663
C200622DLC,2020-05-20,79,325,Fall/LateFall,0.9972,late,Fall,C20-664
C200623DLC,2020-05-20,85,325,Fall/LateFall,0.9869,early,Fall,C20-665
C200624DLC,2020-05-20,87,325,Fall/LateFall,0.8948,late,Fall,C20-666
C200625DLC,2020-05-20,82,325,Fall/LateFall,0.9837,late,Fall,C20-667
C200626DLC,2020-05-20,81,325,Fall/LateFall,0.9991,late,Fall,C20-668
C200627DLC,2020-05-20,92,325,Fall/LateFall,0.9991,late,Fall,C20-669
C200628DLC,2020-05-22,89,327,Fall/LateFall,0.9847,late,Fall,C20-670
C200629DLC,2020-05-22,88,327,Fall/LateFall,0.9946,late,Fall,C20-671
C200630DLC,2020-05-22,88,327,Fall/LateFall,0.9991,late,Fall,C20-672
C200631DLC,2020-05-22,89,327,Fall/LateFall,0.9998,late,Fall,C20-673
C200632DLC,2020-05-22,89,327,Fall/LateFall,0.9944,late,Fall,C20-674
C200633DLC,2020-05-22,95,327,Fall/LateFall,0.9899,late,Fall,C20-675
C200634DLC,2020-05-22,86,327,Fall/LateFall,0.9975,late,Fall,C20-676
C200635DLC,2020-05-22,85,327,Fall/LateFall,0.8206,late,Fall,C20-677
C200636DLC,2020-05-22,90,327,Fall/LateFall,0.9936,late,Fall,C20-678
C200637DLC,2020-05-22,92,327,Fall/LateFall,0.953,late,Fall,C20-679
C200638DLC,2020-05-26,93,331,Fall/LateFall,0.9967,late,Fall,C20-680
C200639DLC,2020-05-26,79,331,Fall/LateFall,0.9995,late,Fall,C20-681
C200640DLC,2020-05-26,101,331,Fall/LateFall,0.9868,early,Fall,C20-682
C200641DLC,2020-05-26,77,331,Fall/LateFall,0.9979,late,Fall,C20-683
C200642DLC,2020-05-26,91,331,Fall/LateFall,0.9956,late,Fall,C20-684
C200643DLC,2020-05-26,82,331,Fall/LateFall,0.9869,late,Fall,C20-685
C200644DLC,2020-05-26,91,331,Fall/LateFall,0.99,late,Fall,C20-686
C200645DLC,2020-05-26,81,331,Fall/LateFall,0.9918,late,Fall,C20-687
C200646DLC,2020-05-26,80,331,Fall/LateFall,0.9993,late,Fall,C20-688
C200647DLC,2020-05-26,90,331,Fall/LateFall,0.855,late,Fall,C20-689
C200648DLC,2020-05-28,94,333,Fall/LateFall,0.9941,late,Fall,C20-690
C200649DLC,2020-05-28,83,333,Fall/LateFall,0.9998,late,Fall,C20-691
C200650DLC,2020-05-28,105,333,Fall/LateFall,0.9765,late,Fall,C20-692
C200651DLC,2020-05-28,86,333,Fall/LateFall,0.9924,late,Fall,C20-693
C200652DLC,2020-05-28,95,333,Fall/LateFall,0.9996,late,Fall,C20-694
C200653DLC,2020-05-28,86,333,Fall/LateFall,0.9964,late,Fall,C20-695
C200654DLC,2020-05-28,80,333,Fall/LateFall,0.9909,late,Fall,C20-696
C200655DLC,2020-05-28,94,333,Fall/LateFall,0.9808,late,Fall,C20-697
C200656DLC,2020-05-28,86,333,Fall/LateFall,0.9799,late,Fall,C20-698
C200657DLC,2020-05-28,86,333,Fall/LateFall,0.9998,late,Fall,C20-699
C200658DLC,2020-05-29,89,334,Fall/LateFall,0.9995,late,Fall,C20-700
C200659DLC,2020-05-29,92,334,Fall/LateFall,0.9991,late,Fall,C20-701
C200660DLC,2020-05-29,85,334,Fall/LateFall,0.9695,late,Fall,C20-702
C200661DLC,2020-05-29,90,334,Fall/LateFall,0.9948,late,Fall,C20-703
C200662DLC,2020-05-29,93,334,Fall/LateFall,0.9986,late,Fall,C20-704
C200663DLC,2020-05-29,89,334,Fall/LateFall,0.9988,late,Fall,C20-705
C200664DLC,2020-05-29,94,334,Fall/LateFall,0.9966,late,Fall,C20-706
C200665DLC,2020-05-29,87,334,Fall/LateFall,0.9879,late,Fall,C20-707
C200666DLC,2020-05-29,87,334,Fall/LateFall,0.9911,late,Fall,C20-708
C200667DLC,2020-06-01,85,337,Fall/LateFall,0.996,late,Fall,C20-709
C200668DLC,2020-06-08,77,344,Fall/LateFall,0.9584,late,Fall,C20-710
C200669DLC,2020-06-19,81,355,Fall/LateFall,0.9981,late,Fall,C20-711
C200670DLC,2020-11-09,139,132,Fall/LateFall,0.9999,late,Late Fall,C21-001
C210008DLC,2021-01-28,148,212,Fall/LateFall,0.9999,late,Late Fall,C21-002
C210009DLC,2021-02-04,151,219,Fall/LateFall,0.9999,late,Late Fall,C21-003
C210010DLC,2021-02-08,141,223,Fall/LateFall,0.9991,late,Winter,C21-004
C210011DLC,2021-02-24,130,239,Fall/LateFall,0.9991,late,Winter,C21-005
C210012DLC,2021-02-25,107,240,Winter,1,early,Winter,C21-006
C210013DLC,2021-02-26,100,241,Winter,1,late,Winter,C21-007
C210014DLC,2021-02-26,120,241,Winter,1,early,Winter,C21-008
C210015DLC,2021-03-02,131,245,Winter,1,early,Winter,C21-009
C210016DLC,2021-03-04,135,247,Winter,1,early,Winter,C21-010
C210017DLC,2021-03-07,119,250,Winter,1,early,Winter,C21-011
C210018DLC,2021-03-08,115,251,Winter,1,early,Winter,C21-012
C210019DLC,2021-03-09,116,252,Winter,1,early,Winter,C21-013
C210020DLC,2021-03-09,109,252,Winter,1,early,Winter,C21-014
C210021DLC,2021-03-11,114,254,Winter,1,early,Winter,C21-015
C210022DLC,2021-03-14,102,257,Winter,1,early,Winter,C21-016
C210024DLC,2021-03-15,107,258,Winter,1,early,Winter,C21-018
C210025DLC,2021-03-15,103,258,Winter,1,early,Winter,C21-019
C210026DLC,2021-03-22,113,265,Winter,1,early,Winter,C21-020
C210027DLC,2021-03-24,102,267,Winter,1,early,Winter,C21-021
C210028DLC,2021-03-24,122,267,Winter,1,early,Winter,C21-022
C210029DLC,2021-03-24,116,267,Winter,1,early,Winter,C21-023
C210030DLC,2021-03-24,110,267,Winter,1,early,Winter,C21-025
C210031DLC,2021-03-24,117,267,Winter,1,early,Winter,C21-026
C210033DLC,2021-03-28,105,271,Fall/LateFall,0.8459,early,Winter,C21-028
C210035DLC,2021-03-28,104,271,Winter,1,early,Winter,C21-030
C210036DLC,2021-03-29,110,272,Winter,1,early,Winter,C21-031
C210037DLC,2021-03-29,125,272,Winter,1,early,Winter,C21-032
C210038DLC,2021-03-29,111,272,Winter,1,early,Winter,C21-033
C210039DLC,2021-03-29,104,272,Winter,1,early,Winter,C21-034
C210040DLC,2021-03-29,106,272,Winter,1,early,Winter,C21-035
C210041DLC,2021-03-30,94,273,Spring,0.962,early,Spring,C21-036
C210042DLC,2021-03-30,91,273,Winter,1,early,Spring,C21-037
C210043DLC,2021-03-30,91,273,Fall/LateFall,1,early,Spring,C21-038
C210044DLC,2021-04-01,90,275,Fall/LateFall,0.9995,early,Spring,C21-039
C210045DLC,2021-04-01,102,275,Winter,1,early,Winter,C21-040
C210046DLC,2021-04-02,92,276,Fall/LateFall,0.9985,early,Spring,C21-041
C210047DLC,2021-04-02,113,276,Winter,1,early,Winter,C21-042
C210048DLC,2021-04-02,90,276,Winter,1,early,Spring,C21-043
C210049DLC,2021-04-02,89,276,Fall/LateFall,0.9994,early,Spring,C21-044
C210050DLC,2021-04-05,86,279,Fall/LateFall,0.9988,early,Spring,C21-045
C210051DLC,2021-04-05,86,279,Spring,0.6549,early,Spring,C21-046
C210052DLC,2021-04-05,92,279,Fall/LateFall,1,early,Spring,C21-047
C210053DLC,2021-04-05,89,279,Fall/LateFall,0.9915,late,Spring,C21-048
C210054DLC,2021-04-05,91,279,Fall/LateFall,0.9931,early,Spring,C21-049
C210055DLC,2021-04-05,91,279,Fall/LateFall,0.9937,late,Spring,C21-050
C210056DLC,2021-04-05,88,279,Fall/LateFall,1,early,Spring,C21-051
C210057DLC,2021-04-07,80,281,Fall/LateFall,0.9999,early,Spring,C21-052
C210058DLC,2021-04-07,85,281,Fall/LateFall,0.9989,early,Spring,C21-053
C210059DLC,2021-04-07,77,281,Fall/LateFall,1,late,Spring,C21-054
C210060DLC,2021-04-07,84,281,Fall/LateFall,1,early,Spring,C21-055
C210061DLC,2021-04-07,85,281,Fall/LateFall,0.9998,late,Spring,C21-056
C210062DLC,2021-04-07,80,281,Fall/LateFall,0.9999,early,Spring,C21-057
C210064DLC,2021-04-08,81,282,Fall/LateFall,0.9996,early,Spring,C21-059
C210065DLC,2021-04-08,77,282,Fall/LateFall,0.9872,late,Spring,C21-060
C210066DLC,2021-04-08,89,282,Spring,0.9955,early,Spring,C21-061
C210067DLC,2021-04-08,79,282,Fall/LateFall,0.9996,late,Spring,C21-062
C210068DLC,2021-04-08,81,282,Fall/LateFall,0.9987,early,Spring,C21-063
C210071DLC,2021-04-08,95,282,Fall/LateFall,0.9942,early,Spring,C21-066
C210072DLC,2021-04-08,85,282,Fall/LateFall,0.9992,early,Spring,C21-067
C210073DLC,2021-04-08,83,282,Fall/LateFall,0.9999,late,Spring,C21-068
C210074DLC,2021-04-08,75,282,Fall/LateFall,0.9996,early,Fall,C21-069
C210075DLC,2021-04-09,83,283,Fall/LateFall,0.9998,late,Spring,C21-070
C210076DLC,2021-04-09,83,283,Fall/LateFall,0.9995,early,Spring,C21-071
C210077DLC,2021-04-09,83,283,Fall/LateFall,0.9921,late,Spring,C21-072
C210078DLC,2021-04-09,78,283,Fall/LateFall,0.9999,early,Spring,C21-073
C210079DLC,2021-04-09,84,283,Fall/LateFall,0.9995,early,Spring,C21-074
C210080DLC,2021-04-09,76,283,Fall/LateFall,0.9914,early,Fall,C21-075
C210081DLC,2021-04-09,80,283,Fall/LateFall,0.9908,early,Spring,C21-076
C210082DLC,2021-04-09,74,283,Fall/LateFall,1,early,Fall,C21-077
C210083DLC,2021-04-09,85,283,Fall/LateFall,0.9998,late,Spring,C21-078
C210084DLC,2021-04-09,79,283,Fall/LateFall,0.9908,early,Spring,C21-079
C210085DLC,2021-04-09,79,283,Fall/LateFall,0.9999,early,Spring,C21-080
C210086DLC,2021-04-09,78,283,Fall/LateFall,0.9997,early,Spring,C21-081
C210087DLC,2021-04-11,77,285,Fall/LateFall,0.9881,early,Fall,C21-082
C210088DLC,2021-04-11,83,285,Fall/LateFall,0.9999,late,Spring,C21-083
C210089DLC,2021-04-11,83,285,Fall/LateFall,0.9892,early,Spring,C21-084
C210090DLC,2021-04-11,78,285,Fall/LateFall,0.9982,late,Spring,C21-085
C210091DLC,2021-04-11,78,285,Fall/LateFall,0.9998,late,Spring,C21-086
C210092DLC,2021-04-11,83,285,Fall/LateFall,0.9995,early,Spring,C21-087
C210093DLC,2021-04-11,86,285,Fall/LateFall,0.9976,late,Spring,C21-088
C210094DLC,2021-04-11,77,285,Fall/LateFall,1,late,Fall,C21-089
C210095DLC,2021-04-11,82,285,Fall/LateFall,1,early,Spring,C21-090
C210096DLC,2021-04-11,82,285,Fall/LateFall,0.9801,late,Spring,C21-091
C210097DLC,2021-04-12,81,286,Fall/LateFall,0.9823,late,Spring,C21-092
C210098DLC,2021-04-12,78,286,Fall/LateFall,1,early,Spring,C21-093
C210099DLC,2021-04-12,84,286,Fall/LateFall,0.9999,early,Spring,C21-094
C210100DLC,2021-04-12,77,286,Fall/LateFall,0.9998,early,Fall,C21-095
C210101DLC,2021-04-12,91,286,Fall/LateFall,0.9998,early,Spring,C21-096
C210102DLC,2021-04-12,82,286,Fall/LateFall,1,late,Spring,C21-097
C210103DLC,2021-04-12,80,287,Fall/LateFall,0.7682,late,Spring,C21-098
C210104DLC,2021-04-13,89,287,Spring,0.9937,early,Spring,C21-099
C210105DLC,2021-04-13,81,287,Fall/LateFall,0.9975,early,Spring,C21-100
C210106DLC,2021-04-13,93,288,Fall/LateFall,1,early,Spring,C21-101
C210107DLC,2021-04-15,83,289,Fall/LateFall,1,early,Spring,C21-102
C210108DLC,2021-04-15,88,289,Fall/LateFall,1,late,Spring,C21-103
C210109DLC,2021-04-15,85,289,Fall/LateFall,0.9959,early,Spring,C21-104
C210110DLC,2021-04-16,97,290,Fall/LateFall,1,late,Spring,C21-105
C210111DLC,2021-04-16,79,290,Fall/LateFall,1,late,Fall,C21-106
C210112DLC,2021-04-16,90,290,Fall/LateFall,1,late,Spring,C21-107
C210113DLC,2021-04-16,78,290,Fall/LateFall,0.9988,early,Fall,C21-108
C210114DLC,2021-04-18,90,292,Fall/LateFall,0.9893,late,Spring,C21-109
C210115DLC,2021-04-18,100,292,Fall/LateFall,0.9999,late,Spring,C21-110
C210116DLC,2021-04-18,95,292,Fall/LateFall,1,late,Spring,C21-111
C210117DLC,2021-04-18,95,292,Fall/LateFall,1,late,Spring,C21-112
C210118DLC,2021-04-18,91,292,Fall/LateFall,0.9965,late,Spring,C21-113
C210119DLC,2021-04-18,88,292,Fall/LateFall,0.9999,early,Spring,C21-114
C210120DLC,2021-04-18,100,292,Fall/LateFall,1,late,Spring,C21-115
C210121DLC,2021-04-18,99,292,Fall/LateFall,1,early,Spring,C21-116
C210122DLC,2021-04-18,90,292,Fall/LateFall,1,late,Spring,C21-117
C210123DLC,2021-04-18,94,292,Fall/LateFall,0.9999,early,Spring,C21-118
C210124DLC,2021-04-19,90,293,Fall/LateFall,0.9998,late,Spring,C21-119
C210125DLC,2021-04-19,91,293,Fall/LateFall,1,late,Spring,C21-120
C210126DLC,2021-04-19,102,293,Fall/LateFall,0.9739,late,Spring,C21-121
C210127DLC,2021-04-19,98,293,Fall/LateFall,0.997,late,Spring,C21-122
C210128DLC,2021-04-19,94,293,Fall/LateFall,1,late,Spring,C21-123
C210129DLC,2021-04-19,91,293,Fall/LateFall,0.9999,late,Spring,C21-124
C210130DLC,2021-04-19,100,293,Fall/LateFall,0.9999,late,Spring,C21-125
C210131DLC,2021-04-19,98,293,Fall/LateFall,1,late,Spring,C21-126
C210132DLC,2021-04-19,89,293,Fall/LateFall,0.9996,late,Spring,C21-127
C210133DLC,2021-04-19,92,293,Fall/LateFall,1,late,Spring,C21-128
C210134DLC,2021-04-19,79,293,Fall/LateFall,0.9999,late,Fall,C21-129
C210135DLC,2021-04-20,86,294,Fall/LateFall,0.9327,late,Spring,C21-130
C210136DLC,2021-04-20,90,294,Fall/LateFall,0.9999,late,Spring,C21-131
C210137DLC,2021-04-20,95,294,Fall/LateFall,1,late,Spring,C21-132
C210138DLC,2021-04-20,95,294,Fall/LateFall,0.9986,early,Spring,C21-133
C210139DLC,2021-04-20,91,294,Fall/LateFall,0.9995,late,Spring,C21-134
C210140DLC,2021-04-20,97,294,Fall/LateFall,0.9998,late,Spring,C21-135
C210141DLC,2021-04-20,89,294,Spring,0.9882,early,Spring,C21-136
C210142DLC,2021-04-20,99,294,Fall/LateFall,1,late,Spring,C21-137
C210143DLC,2021-04-20,91,294,Fall/LateFall,0.98,late,Spring,C21-138
C210144DLC,2021-04-20,91,294,Fall/LateFall,1,late,Spring,C21-139
C210145DLC,2021-04-20,81,294,Fall/LateFall,0.9988,early,Fall,C21-140
C210146DLC,2021-04-20,80,294,Fall/LateFall,0.9952,late,Fall,C21-141
C210147DLC,2021-04-20,80,294,Fall/LateFall,0.9984,late,Fall,C21-142
C210148DLC,2021-04-20,82,294,Fall/LateFall,1,late,Fall,C21-143
C210175DLC,2021-04-22,80,296,Fall/LateFall,0.9987,late,Fall,C21-171
C210176DLC,2021-04-22,84,296,Fall/LateFall,0.9998,early,Spring,C21-172
C210177DLC,2021-04-22,85,296,Fall/LateFall,0.9992,early,Spring,C21-173
C210178DLC,2021-04-22,87,296,Fall/LateFall,1,late,Spring,C21-174
C210179DLC,2021-04-22,84,296,Fall/LateFall,0.982,late,Spring,C21-175
C210180DLC,2021-04-22,83,296,Fall/LateFall,0.8183,early,Fall,C21-176
C210181DLC,2021-04-22,82,296,Fall/LateFall,0.9654,early,Fall,C21-177
C210182DLC,2021-04-22,75,296,Fall/LateFall,0.9994,early,Fall,C21-178
C210183DLC,2021-04-22,82,296,Fall/LateFall,0.9996,late,Fall,C21-179
C210184DLC,2021-04-22,95,296,Fall/LateFall,1,late,Spring,C21-180
C210185DLC,2021-04-22,83,296,Fall/LateFall,0.9827,late,Fall,C21-181
C210186DLC,2021-04-22,82,296,Fall/LateFall,1,late,Fall,C21-182
C210187DLC,2021-04-22,92,296,Fall/LateFall,0.9998,late,Spring,C21-183
C210188DLC,2021-04-22,86,296,Fall/LateFall,0.9996,late,Spring,C21-184
C210189DLC,2021-04-22,87,296,Fall/LateFall,1,late,Spring,C21-185
C210190DLC,2021-04-22,90,296,Fall/LateFall,1,late,Spring,C21-186
C210191DLC,2021-04-22,83,296,Fall/LateFall,0.9999,late,Fall,C21-187
C210192DLC,2021-04-22,84,296,Fall/LateFall,0.9971,late,Spring,C21-188
C210193DLC,2021-04-22,82,296,Fall/LateFall,0.9919,late,Fall,C21-189
C210194DLC,2021-04-22,80,296,Fall/LateFall,1,late,Fall,C21-190
C210195DLC,2021-04-22,83,296,Fall/LateFall,0.9989,late,Fall,C21-191
C210196DLC,2021-04-22,82,296,Fall/LateFall,0.9952,late,Fall,C21-192
C210197DLC,2021-04-22,78,296,Fall/LateFall,0.9971,late,Fall,C21-193
C210198DLC,2021-04-22,82,296,Fall/LateFall,0.9987,early,Fall,C21-194
C210199DLC,2021-04-22,81,296,Fall/LateFall,0.9998,early,Fall,C21-195
C210200DLC,2021-04-22,77,296,Fall/LateFall,0.9641,late,Fall,C21-196
C210201DLC,2021-04-22,83,296,Fall/LateFall,0.9999,late,Fall,C21-197
C210202DLC,2021-04-22,83,296,Fall/LateFall,0.9999,early,Fall,C21-198
C210203DLC,2021-04-22,79,296,Fall/LateFall,0.9988,early,Fall,C21-199
C210204DLC,2021-04-22,83,296,Fall/LateFall,0.9999,late,Fall,C21-200
C210205DLC,2021-04-22,80,296,Fall/LateFall,0.9994,early,Fall,C21-201
C210206DLC,2021-04-22,82,296,Fall/LateFall,0.9961,late,Fall,C21-202
C210207DLC,2021-04-22,80,296,Fall/LateFall,0.9994,late,Fall,C21-203
C210208DLC,2021-04-22,81,296,Fall/LateFall,0.9999,early,Fall,C21-204
C210149DLC,2021-04-23,88,297,Fall/LateFall,0.9965,late,Spring,C21-145
C210150DLC,2021-04-23,75,297,Fall/LateFall,0.9956,early,Fall,C21-146
C210151DLC,2021-04-23,88,297,Fall/LateFall,1,early,Spring,C21-147
C210152DLC,2021-04-23,91,297,Unassigned,0.6014,early,Spring,C21-148
C210153DLC,2021-04-23,81,297,Fall/LateFall,0.9999,late,Fall,C21-149
C210154DLC,2021-04-23,85,297,Fall/LateFall,0.9996,early,Spring,C21-150
C210155DLC,2021-04-23,88,297,Fall/LateFall,0.9996,late,Spring,C21-151
C210156DLC,2021-04-23,82,297,Fall/LateFall,0.9966,late,Fall,C21-152
C210157DLC,2021-04-23,84,297,Fall/LateFall,0.9998,late,Fall,C21-153
C210158DLC,2021-04-23,83,297,Fall/LateFall,0.9996,late,Fall,C21-154
C210159DLC,2021-04-23,76,297,Fall/LateFall,1,early,Fall,C21-155
C210160DLC,2021-04-23,80,297,Fall/LateFall,0.9976,early,Fall,C21-156
C210161DLC,2021-04-23,84,297,Fall/LateFall,1,late,Fall,C21-157
C210162DLC,2021-04-23,77,297,Fall/LateFall,1,late,Fall,C21-158
C210163DLC,2021-04-23,89,297,Fall/LateFall,1,late,Spring,C21-159
C210164DLC,2021-04-23,81,297,Fall/LateFall,0.9983,early,Fall,C21-160
C210165DLC,2021-04-23,81,297,Fall/LateFall,0.9956,late,Fall,C21-161
C210166DLC,2021-04-23,78,297,Fall/LateFall,1,late,Fall,C21-162
C210167DLC,2021-04-23,89,297,Fall/LateFall,0.9991,early,Spring,C21-163
C210168DLC,2021-04-23,75,297,Fall/LateFall,0.99,late,Fall,C21-164
C210169DLC,2021-04-23,85,297,Fall/LateFall,1,early,Spring,C21-165
C210170DLC,2021-04-23,82,297,Fall/LateFall,1,late,Fall,C21-166
C210171DLC,2021-04-23,91,297,Fall/LateFall,0.9991,late,Spring,C21-167
C210172DLC,2021-04-23,81,297,Fall/LateFall,0.9988,late,Fall,C21-168
C210173DLC,2021-04-23,80,297,Fall/LateFall,1,early,Fall,C21-169
C210174DLC,2021-04-23,75,297,Fall/LateFall,0.9969,late,Fall,C21-170
C210243DLC,2021-04-23,89,298,Fall/LateFall,0.9999,late,Spring,C21-239
C210244DLC,2021-04-23,80,298,Fall/LateFall,0.9999,late,Fall,C21-240
C210245DLC,2021-04-23,80,298,Fall/LateFall,0.9982,late,Fall,C21-241
C210246DLC,2021-04-23,79,298,Fall/LateFall,0.9997,late,Fall,C21-242
C210247DLC,2021-04-23,76,298,Fall/LateFall,1,early,Fall,C21-243
C210248DLC,2021-04-23,80,298,Fall/LateFall,0.9981,late,Fall,C21-244
C210249DLC,2021-04-23,75,298,Fall/LateFall,0.9991,late,Fall,C21-245
C210294DLC,2021-04-25,115,299,Fall/LateFall,0.9992,late,Spring,C21-290
C210295DLC,2021-04-25,94,299,Fall/LateFall,0.9987,early,Spring,C21-291
C210296DLC,2021-04-25,97,299,Fall/LateFall,0.9931,early,Spring,C21-292
C210297DLC,2021-04-25,101,299,Fall/LateFall,0.9995,late,Spring,C21-293
C210298DLC,2021-04-25,116,299,Fall/LateFall,1,late,Winter,C21-294
C210299DLC,2021-04-25,99,299,Fall/LateFall,1,late,Spring,C21-295
C210300DLC,2021-04-25,101,299,Fall/LateFall,0.9998,late,Spring,C21-296
C210301DLC,2021-04-25,93,299,Fall/LateFall,1,late,Spring,C21-297
C210302DLC,2021-04-25,115,299,Fall/LateFall,1,late,Spring,C21-298
C210303DLC,2021-04-25,78,299,Fall/LateFall,0.999,early,Fall,C21-299
C210304DLC,2021-04-25,109,299,Fall/LateFall,0.9991,late,Spring,C21-300
C210305DLC,2021-04-25,117,299,Fall/LateFall,0.999,late,Winter,C21-301
C210306DLC,2021-04-25,85,299,Fall/LateFall,0.9983,late,Fall,C21-302
C210307DLC,2021-04-25,83,299,Fall/LateFall,0.9998,late,Fall,C21-303
C210308DLC,2021-04-25,76,299,Fall/LateFall,0.9977,late,Fall,C21-304
C210309DLC,2021-04-25,117,299,Fall/LateFall,0.9488,late,Winter,C21-305
C210250DLC,2021-04-25,72,299,Fall/LateFall,0.9996,early,Fall,C21-246
C210310DLC,2021-04-25,116,299,Fall/LateFall,0.9996,late,Winter,C21-306
C210251DLC,2021-04-25,84,299,Fall/LateFall,0.9999,late,Fall,C21-247
C210252DLC,2021-04-25,75,299,Fall/LateFall,0.9998,late,Fall,C21-248
C210253DLC,2021-04-25,82,299,Fall/LateFall,0.9994,late,Fall,C21-249
C210254DLC,2021-04-25,87,299,Fall/LateFall,1,late,Spring,C21-250
C210255DLC,2021-04-25,117,299,Fall/LateFall,0.9858,late,Winter,C21-251
C210256DLC,2021-04-25,78,300,Fall/LateFall,0.9998,late,Fall,C21-252
C210257DLC,2021-04-26,91,300,Fall/LateFall,0.9969,early,Spring,C21-253
C210258DLC,2021-04-26,78,300,Fall/LateFall,0.9999,late,Fall,C21-254
C210259DLC,2021-04-26,95,300,Fall/LateFall,0.9787,late,Spring,C21-255
C210260DLC,2021-04-26,109,300,Fall/LateFall,1,late,Spring,C21-256
C210261DLC,2021-04-26,90,300,Fall/LateFall,1,late,Spring,C21-257
C210262DLC,2021-04-26,91,300,Fall/LateFall,0.9905,late,Spring,C21-258
C210263DLC,2021-04-26,94,300,Fall/LateFall,1,late,Spring,C21-259
C210264DLC,2021-04-26,79,300,Fall/LateFall,1,late,Fall,C21-260
C210265DLC,2021-04-26,94,300,Fall/LateFall,0.9985,late,Spring,C21-261
C210266DLC,2021-04-26,95,300,Fall/LateFall,0.9998,late,Spring,C21-262
C210267DLC,2021-04-26,95,300,Fall/LateFall,1,late,Spring,C21-263
C210276DLC,2021-04-26,109,300,Fall/LateFall,1,late,Spring,C21-272
C210268DLC,2021-04-26,86,300,Fall/LateFall,0.9949,late,Fall,C21-264
C210269DLC,2021-04-26,80,300,Fall/LateFall,0.9954,late,Fall,C21-265
C210270DLC,2021-04-26,86,300,Fall/LateFall,0.9999,late,Fall,C21-266
C210271DLC,2021-04-26,85,300,Fall/LateFall,0.9912,late,Fall,C21-267
C210272DLC,2021-04-26,76,300,Fall/LateFall,0.9984,late,Fall,C21-268
C210273DLC,2021-04-26,75,300,Fall/LateFall,0.9999,late,Fall,C21-269
C210274DLC,2021-04-26,75,300,Fall/LateFall,0.9999,late,Fall,C21-270
C210275DLC,2021-04-26,86,300,Fall/LateFall,0.9959,late,Fall,C21-271
C210291DLC,2021-04-26,83,300,Fall/LateFall,1,late,Fall,C21-287
C210292DLC,2021-04-26,73,300,Fall/LateFall,0.9999,late,Fall,C21-288
C210293DLC,2021-04-26,86,300,Fall/LateFall,0.9999,late,Fall,C21-289
C210277DLC,2021-04-26,84,300,Fall/LateFall,0.9996,late,Fall,C21-273
C210278DLC,2021-04-26,80,300,Fall/LateFall,0.9996,late,Fall,C21-274
C210279DLC,2021-04-26,85,300,Fall/LateFall,0.9972,late,Fall,C21-275
C210280DLC,2021-04-26,85,300,Fall/LateFall,0.9998,late,Fall,C21-276
C210281DLC,2021-04-26,82,300,Fall/LateFall,1,late,Fall,C21-277
C210282DLC,2021-04-26,83,300,Fall/LateFall,0.9999,late,Fall,C21-278
C210283DLC,2021-04-26,84,300,Fall/LateFall,0.9999,late,Fall,C21-279
C210284DLC,2021-04-26,86,300,Fall/LateFall,0.9998,early,Fall,C21-280
C210285DLC,2021-04-26,85,301,Fall/LateFall,0.9998,late,Fall,C21-281
C210286DLC,2021-04-26,85,301,Fall/LateFall,0.9997,late,Fall,C21-282
C210287DLC,2021-04-26,81,301,Fall/LateFall,0.9999,late,Fall,C21-283
C210288DLC,2021-04-26,84,301,Fall/LateFall,0.9997,late,Fall,C21-284
C210209DLC,2021-04-27,85,301,Fall/LateFall,0.9879,late,Fall,C21-205
C210289DLC,2021-04-27,90,301,Fall/LateFall,1,late,Spring,C21-285
C210290DLC,2021-04-27,79,301,Fall/LateFall,0.9991,late,Fall,C21-286
C210210DLC,2021-04-27,83,301,Fall/LateFall,0.9995,late,Fall,C21-206
C210211DLC,2021-04-27,73,301,Fall/LateFall,1,late,Fall,C21-207
C210212DLC,2021-04-27,95,301,Fall/LateFall,0.9993,late,Spring,C21-208
C210213DLC,2021-04-27,93,301,Fall/LateFall,1,late,Spring,C21-209
C210214DLC,2021-04-27,90,301,Fall/LateFall,1,late,Spring,C21-210
C210215DLC,2021-04-27,116,301,Fall/LateFall,0.9993,late,Spring,C21-211
C210216DLC,2021-04-27,89,301,Fall/LateFall,1,late,Spring,C21-212
C210217DLC,2021-04-27,90,301,Fall/LateFall,1,late,Spring,C21-213
C210218DLC,2021-04-27,104,301,Fall/LateFall,0.9991,late,Spring,C21-214
C210219DLC,2021-04-27,88,301,Fall/LateFall,1,late,Spring,C21-215
C210220DLC,2021-04-27,98,301,Fall/LateFall,0.9998,late,Spring,C21-216
C210221DLC,2021-04-27,84,301,Fall/LateFall,0.9997,early,Fall,C21-217
C210222DLC,2021-04-27,85,301,Fall/LateFall,0.926,late,Fall,C21-218
C210223DLC,2021-04-27,85,301,Fall/LateFall,1,late,Fall,C21-219
C210224DLC,2021-04-27,83,301,Fall/LateFall,0.9992,late,Fall,C21-220
C210225DLC,2021-04-27,85,302,Fall/LateFall,1,late,Fall,C21-221
C210226DLC,2021-04-27,85,302,Fall/LateFall,0.9994,late,Fall,C21-222
C210227DLC,2021-04-29,93,303,Fall/LateFall,0.9999,late,Spring,C21-223
C210228DLC,2021-04-29,90,303,Fall/LateFall,0.9999,late,Spring,C21-224
